Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,26.76,30.76,MTARTECH
Reserves,206.75,207.09,185.25,180.5,180.62,165.56,177.31,206.77,198.32,446.0,MTARTECH
Borrowings,53.64,58.54,43.69,48.76,25.61,29.12,19.79,28.73,29.13,16.98,MTARTECH
Other Liabilities,84.49,98.2,72.84,48.04,38.32,71.18,55.72,41.45,92.06,92.58,MTARTECH
Total,373.09,392.04,329.99,305.51,272.76,294.07,281.03,305.16,346.27,586.32,MTARTECH
Net Block,162.03,159.31,151.35,145.4,145.78,148.24,152.23,162.19,155.1,167.06,MTARTECH
Capital Work in Progress,15.36,8.17,7.43,7.75,7.75,7.75,1.84,5.62,11.73,10.52,MTARTECH
Investments,25.25,25.25,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,MTARTECH
Other Assets,170.45,199.31,171.2,152.35,119.22,138.07,126.95,137.34,179.42,408.72,MTARTECH
Total,373.09,392.04,329.99,305.51,272.76,294.07,281.03,305.16,346.27,586.32,MTARTECH
Receivables,17.73,15.78,16.25,15.63,19.61,38.66,48.97,50.42,61.64,77.28,MTARTECH
Inventory,41.53,56.63,51.21,52.55,36.74,31.52,41.93,41.07,75.46,102.54,MTARTECH
Cash & Bank,9.6,5.61,6.09,2.91,6.94,9.77,9.08,10.77,23.24,190.9,MTARTECH
No. of Equity Shares,28213886.0,28213886.0,28213886.0,28213886.0,28214132.0,28214132.0,28214132.0,28214132.0,26759591.0,30759591.0,MTARTECH
New Bonus Shares,,,,,,,,,,,MTARTECH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MTARTECH
