Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,26596.78,25959.94,27850.93,34525.03,34270.81,36936.61,42809.15,45749.0,40242.0,42701.0,HINDALCO
Raw Material Cost,18049.08,17137.88,18968.55,21128.42,19221.36,21107.33,25418.96,27482.0,22841.0,28422.0,HINDALCO
Change in Inventory,407.31,-127.94,676.21,-67.81,-191.7,1100.16,419.23,382.0,,1821.0,HINDALCO
Power and Fuel,2881.74,3121.82,3996.28,5270.09,6549.29,5906.46,6030.11,6937.0,6989.0,5668.0,HINDALCO
Other Mfr. Exp,764.93,882.66,936.89,1126.9,1207.44,1751.58,1924.68,2097.0,1986.0,1934.0,HINDALCO
Employee Cost,1173.32,1279.26,1420.62,1626.75,1698.13,1759.51,1902.27,1993.0,1941.0,1864.0,HINDALCO
Selling and admin,592.78,754.02,633.27,803.53,841.13,961.99,1001.05,1081.0,1033.0,1040.0,HINDALCO
Other Expenses,437.48,503.76,92.24,1079.02,1206.69,1737.92,1827.24,2295.0,1788.0,1500.0,HINDALCO
Other Income,615.79,1034.21,741.03,298.52,967.91,1092.1,622.61,940.0,675.0,657.0,HINDALCO
Depreciation,689.97,704.2,823.29,837.03,1282.02,1427.97,1617.32,1693.0,1708.0,1708.0,HINDALCO
Interest,293.63,435.98,711.65,1637.09,2390.14,2322.87,1900.54,1683.0,1679.0,1469.0,HINDALCO
Profit before tax,2736.95,2046.63,1685.38,1246.91,650.82,2153.24,2228.82,1810.0,952.0,1574.0,HINDALCO
Tax,499.75,347.43,272.05,321.75,98.92,596.35,792.33,605.0,332.0,581.0,HINDALCO
Net profit,2237.2,1699.2,1413.33,925.16,551.9,1556.89,1436.49,1205.0,620.0,993.0,HINDALCO
