Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.05,0.05,0.05,0.05,0.05,22.08,22.08,22.08,22.08,22.08,TMRVL
Reserves,-0.09,-0.09,-0.09,42.16,63.58,36.21,45.34,44.76,13.93,11.07,TMRVL
Borrowings,0.04,0.04,0.04,38.9,19.93,8.08,7.5,8.46,2.29,,TMRVL
Other Liabilities,,,,29.74,64.25,66.74,59.41,45.22,19.18,10.9,TMRVL
Total,,,,110.85,147.81,133.11,134.33,120.52,57.48,44.05,TMRVL
Net Block,,,,21.81,24.68,24.86,26.05,22.58,1.7,0.15,TMRVL
Capital Work in Progress,,,,,,0.04,0.01,0.01,,,TMRVL
Investments,,,,,,,,,,,TMRVL
Other Assets,,,,89.04,123.13,108.21,108.27,97.93,55.78,43.9,TMRVL
Total,,,,110.85,147.81,133.11,134.33,120.52,57.48,44.05,TMRVL
Receivables,,,,47.07,66.1,13.71,19.92,22.09,6.31,1.98,TMRVL
Inventory,,,,23.66,40.0,61.32,54.85,40.23,0.16,,TMRVL
Cash & Bank,,,0.01,0.5,0.18,0.46,1.45,0.41,5.45,17.06,TMRVL
No. of Equity Shares,50000.0,50000.0,50000.0,50000.0,50000.0,22082609.0,22082609.0,22082609.0,22082609.0,22082609.0,TMRVL
New Bonus Shares,,,,,,,,,,,TMRVL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TMRVL
