Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.67,17.67,18.02,18.02,18.55,18.61,18.61,18.61,18.65,18.65,TVSELECT
Reserves,24.64,16.64,17.49,19.68,24.86,49.25,64.96,68.37,61.97,63.14,TVSELECT
Borrowings,66.08,65.18,57.96,53.3,35.28,23.87,3.29,,26.39,6.67,TVSELECT
Other Liabilities,43.46,41.77,40.11,51.32,78.6,291.69,949.18,77.74,71.28,81.29,TVSELECT
Total,151.85,141.26,133.58,142.32,157.29,383.42,1036.04,164.72,178.29,169.75,TVSELECT
Net Block,48.53,46.51,44.85,40.73,38.41,32.15,27.87,30.31,37.25,29.38,TVSELECT
Capital Work in Progress,0.76,,0.03,,0.02,,0.11,0.37,1.11,2.73,TVSELECT
Investments,8.11,2.14,1.34,1.34,0.41,7.42,5.23,15.63,1.15,17.04,TVSELECT
Other Assets,94.45,92.61,87.36,100.25,118.45,343.85,1002.83,118.41,138.78,120.6,TVSELECT
Total,151.85,141.26,133.58,142.32,157.29,383.42,1036.04,164.72,178.29,169.75,TVSELECT
Receivables,28.85,23.2,28.49,29.08,28.89,126.67,400.74,25.63,42.54,27.67,TVSELECT
Inventory,17.63,16.58,16.82,27.89,40.83,153.11,485.21,31.61,30.67,36.96,TVSELECT
Cash & Bank,4.19,7.25,3.2,1.73,5.65,13.33,38.99,8.29,14.05,8.59,TVSELECT
No. of Equity Shares,17672818.0,17672818.0,18022818.0,18022818.0,18552818.0,18612818.0,18612818.0,18612818.0,18650318.0,18650318.0,TVSELECT
New Bonus Shares,,,,,,,,,,,TVSELECT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TVSELECT
