Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.19,14.37,14.37,14.37,14.37,14.36,14.36,14.36,14.36,14.36,GABRIEL
Reserves,224.06,242.49,270.81,311.07,365.56,435.79,510.52,575.64,637.42,681.95,GABRIEL
Borrowings,123.04,80.58,65.97,13.29,10.94,8.19,10.4,7.24,8.91,14.68,GABRIEL
Other Liabilities,187.81,223.03,237.58,283.29,280.77,310.47,367.68,375.05,320.4,510.98,GABRIEL
Total,542.1,560.47,588.73,622.02,671.64,768.81,902.96,972.29,981.09,1221.97,GABRIEL
Net Block,213.82,255.43,267.19,267.66,272.44,288.55,298.73,300.66,348.63,352.66,GABRIEL
Capital Work in Progress,3.73,6.39,12.46,3.1,2.21,1.78,7.83,53.79,19.61,27.72,GABRIEL
Investments,0.02,0.02,0.02,0.02,0.02,28.33,62.32,46.89,35.18,15.1,GABRIEL
Other Assets,324.53,298.63,309.06,351.24,396.97,450.15,534.08,570.95,577.67,826.49,GABRIEL
Total,542.1,560.47,588.73,622.02,671.64,768.81,902.96,972.29,981.09,1221.97,GABRIEL
Receivables,126.56,121.47,136.08,174.78,192.37,211.79,279.15,284.3,233.28,293.83,GABRIEL
Inventory,124.99,114.05,119.45,115.35,110.74,131.23,149.07,168.43,163.89,208.42,GABRIEL
Cash & Bank,5.59,7.39,4.71,3.89,37.65,5.25,40.0,48.57,56.66,255.44,GABRIEL
No. of Equity Shares,71851970.0,143643940.0,143670000.0,143673940.0,143673940.0,143643940.0,143643940.0,143643940.0,143643940.0,143643940.0,GABRIEL
New Bonus Shares,,71821970.0,,,,,,,,,GABRIEL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GABRIEL
