Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,199.07,199.47,247.64,166.19,170.34,168.35,168.9,187.15,153.59,173.25,NXTDIGITAL
Expenses,227.94,175.63,171.01,341.13,141.54,134.19,134.81,142.08,140.52,144.59,NXTDIGITAL
Other Income,3.0,130.29,38.92,2.22,1.91,2.33,3.16,7.71,18.84,6.25,NXTDIGITAL
Depreciation,46.6,47.13,46.4,44.05,42.99,47.72,43.79,44.03,43.98,44.03,NXTDIGITAL
Interest,24.42,23.67,31.3,28.46,32.84,34.45,32.23,28.43,30.03,31.13,NXTDIGITAL
Profit before tax,-96.89,83.33,37.85,-245.23,-45.12,-45.68,-38.77,-19.68,-42.1,-40.25,NXTDIGITAL
Tax,-40.9,-40.85,0.93,-23.4,-5.06,-43.76,-20.0,-27.92,-4.55,-5.26,NXTDIGITAL
Net profit,-55.98,124.18,36.92,-221.84,-40.06,-1.91,-18.77,8.24,-37.55,-34.99,NXTDIGITAL
Operating Profit,-28.87,23.84,76.63,-174.94,28.8,34.16,34.09,45.07,13.07,28.66,NXTDIGITAL
