Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.97,35.1,AEGISCHEM
Reserves,264.23,289.65,288.54,370.92,388.61,665.49,735.33,776.85,971.28,1184.54,AEGISCHEM
Borrowings,87.51,141.22,200.79,115.22,91.6,186.76,273.11,212.81,240.48,391.85,AEGISCHEM
Other Liabilities,71.48,79.86,76.77,76.82,92.04,250.23,216.17,232.15,479.93,515.2,AEGISCHEM
Total,456.62,544.13,599.5,596.36,605.65,1135.88,1258.01,1255.21,1725.66,2126.69,AEGISCHEM
Net Block,127.67,150.33,203.78,200.93,197.96,556.49,745.1,790.61,1125.55,1128.13,AEGISCHEM
Capital Work in Progress,15.69,57.1,15.79,27.41,72.12,161.3,131.68,123.49,210.75,435.22,AEGISCHEM
Investments,120.27,122.11,118.18,116.15,95.23,78.89,40.39,46.14,46.12,46.21,AEGISCHEM
Other Assets,192.99,214.59,261.75,251.87,240.34,339.2,340.84,294.97,343.24,517.13,AEGISCHEM
Total,456.62,544.13,599.5,596.36,605.65,1135.88,1258.01,1255.21,1725.66,2126.69,AEGISCHEM
Receivables,31.41,29.25,20.25,36.23,28.92,34.87,39.5,40.28,55.63,59.67,AEGISCHEM
Inventory,8.23,12.5,17.78,14.54,6.81,16.68,17.99,27.33,28.51,41.78,AEGISCHEM
Cash & Bank,73.75,68.16,59.22,61.1,40.93,33.37,35.26,45.17,103.0,58.67,AEGISCHEM
No. of Equity Shares,33400000.0,33404500.0,33404500.0,33404500.0,334045000.0,334045000.0,334045000.0,334045000.0,339711667.0,351045000.0,AEGISCHEM
New Bonus Shares,,,,,,,,,,,AEGISCHEM
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,AEGISCHEM
