Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1759.84,1983.08,2343.26,2535.08,2454.5,2694.53,3107.49,3915.81,3905.66,3512.35,ATUL
Raw Material Cost,1075.14,1102.13,1298.93,1287.87,1253.73,1342.55,1661.42,2118.42,1882.06,1664.74,ATUL
Change in Inventory,15.33,0.06,66.47,-16.12,27.66,-17.88,-31.76,60.7,1.36,63.31,ATUL
Power and Fuel,166.86,212.75,277.99,294.42,263.32,315.81,336.26,391.51,363.42,300.58,ATUL
Other Mfr. Exp,99.77,161.72,199.09,256.05,193.85,191.49,212.14,262.96,289.2,288.23,ATUL
Employee Cost,117.86,128.36,140.76,154.71,169.48,174.26,182.44,219.94,250.4,250.36,ATUL
Selling and admin,81.58,91.25,105.28,113.4,95.4,104.33,133.3,152.72,178.52,132.11,ATUL
Other Expenses,52.3,39.54,44.54,36.01,63.61,77.81,77.58,93.38,98.73,92.45,ATUL
Other Income,27.57,25.71,39.61,14.53,45.19,42.26,38.34,29.97,77.26,102.76,ATUL
Depreciation,43.65,49.06,54.23,55.28,61.92,91.12,104.78,111.99,117.06,120.23,ATUL
Interest,43.1,31.62,31.43,23.64,25.84,21.02,8.9,3.66,2.35,1.97,ATUL
Profit before tax,122.48,192.42,297.09,312.11,400.2,400.52,397.25,651.9,802.54,827.75,ATUL
Tax,34.37,56.9,84.3,94.69,125.75,115.22,126.84,223.26,162.37,196.86,ATUL
Net profit,88.11,135.52,212.79,217.42,274.45,285.3,270.41,428.64,640.17,630.89,ATUL
