Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,MADHAV
Reserves,90.02,92.11,96.57,102.81,109.32,114.52,115.19,119.61,121.53,125.99,MADHAV
Borrowings,2.27,,,10.02,5.02,4.0,20.13,17.82,8.6,9.68,MADHAV
Other Liabilities,16.02,18.11,17.3,17.97,19.28,14.62,17.49,15.84,13.89,10.84,MADHAV
Total,117.26,119.17,122.82,139.75,142.57,142.09,161.76,162.22,152.97,155.46,MADHAV
Net Block,29.5,26.57,21.83,28.97,27.34,27.0,30.03,41.34,36.85,32.47,MADHAV
Capital Work in Progress,0.03,0.15,0.01,0.31,0.64,1.06,13.45,0.33,0.37,0.51,MADHAV
Investments,,,,,,0.63,1.95,2.55,1.98,1.31,MADHAV
Other Assets,87.73,92.45,100.98,110.47,114.59,113.4,116.33,118.0,113.77,121.17,MADHAV
Total,117.26,119.17,122.82,139.75,142.57,142.09,161.76,162.22,152.97,155.46,MADHAV
Receivables,26.11,32.81,32.52,36.03,31.09,24.27,25.81,26.78,21.35,19.59,MADHAV
Inventory,24.67,27.42,25.23,24.29,24.59,25.36,27.5,27.19,25.16,24.11,MADHAV
Cash & Bank,9.12,7.94,9.08,10.36,17.09,22.79,11.31,1.71,7.89,10.27,MADHAV
No. of Equity Shares,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,8947000.0,MADHAV
New Bonus Shares,,,,,,,,,,,MADHAV
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MADHAV
