Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,SALSTEEL
Reserves,41.1,12.51,-14.92,-91.3,-120.06,-123.73,-64.69,-86.22,-70.41,-58.8,SALSTEEL
Borrowings,234.64,207.4,176.15,121.31,86.3,172.3,174.88,169.92,160.58,146.08,SALSTEEL
Other Liabilities,120.88,133.79,166.89,171.66,199.05,161.98,86.84,114.18,138.66,123.03,SALSTEEL
Total,481.59,438.67,413.09,286.64,250.26,295.52,282.0,282.85,313.8,295.28,SALSTEEL
Net Block,153.33,173.95,156.28,146.82,139.8,132.8,127.76,125.56,118.04,154.96,SALSTEEL
Capital Work in Progress,134.04,104.0,103.89,56.4,24.7,24.7,24.7,10.77,46.06,1.01,SALSTEEL
Investments,,,,,,,,,,,SALSTEEL
Other Assets,194.22,160.72,152.92,83.42,85.76,138.02,129.54,146.52,149.7,139.31,SALSTEEL
Total,481.59,438.67,413.09,286.64,250.26,295.52,282.0,282.85,313.8,295.28,SALSTEEL
Receivables,48.99,39.54,48.09,12.96,40.38,50.29,34.7,91.18,119.66,85.89,SALSTEEL
Inventory,71.24,54.19,38.6,31.66,29.2,60.2,76.03,31.71,19.76,32.17,SALSTEEL
Cash & Bank,6.57,4.89,1.07,1.31,1.11,1.24,2.42,0.26,0.62,1.32,SALSTEEL
No. of Equity Shares,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,84966700.0,SALSTEEL
New Bonus Shares,,,,,,,,,,,SALSTEEL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SALSTEEL
