Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.01,8.05,12.09,12.09,12.09,13.69,13.69,13.69,13.69,13.69,SMLT
Reserves,8.44,7.03,5.65,8.48,11.84,18.99,22.92,28.68,32.48,39.76,SMLT
Borrowings,16.22,20.36,19.92,23.96,23.77,27.24,25.87,36.1,23.46,31.2,SMLT
Other Liabilities,1.96,1.23,2.57,2.64,1.18,2.82,2.66,5.36,6.64,6.79,SMLT
Total,30.63,36.67,40.23,47.17,48.88,62.74,65.14,83.83,76.27,91.44,SMLT
Net Block,5.79,4.99,5.78,5.94,7.36,7.35,8.92,13.9,14.52,13.69,SMLT
Capital Work in Progress,,0.22,0.01,1.78,0.71,1.94,0.57,0.2,,0.08,SMLT
Investments,,,0.45,0.75,0.75,0.75,0.75,0.75,0.75,0.75,SMLT
Other Assets,24.84,31.46,33.99,38.7,40.06,52.7,54.9,68.98,61.0,76.92,SMLT
Total,30.63,36.67,40.23,47.17,48.88,62.74,65.14,83.83,76.27,91.44,SMLT
Receivables,14.16,21.44,20.12,24.71,24.96,29.77,29.13,23.24,28.2,38.37,SMLT
Inventory,4.99,6.67,10.51,10.77,10.7,10.15,15.55,26.05,21.93,29.76,SMLT
Cash & Bank,2.28,1.0,1.45,1.36,1.51,8.9,1.63,3.54,1.28,3.46,SMLT
No. of Equity Shares,4011500.0,8046500.0,12089750.0,12089750.0,12089750.0,13689750.0,13689750.0,13689750.0,13689750.0,13689750.0,SMLT
New Bonus Shares,,1963500.0,11750.0,,,,,,,,SMLT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SMLT
