Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,0.65,0.68,0.73,0.76,,241.1,284.49,361.84,407.96,518.07,APOLLOPIPE
Raw Material Cost,,,,,,175.9,212.52,272.68,302.21,360.79,APOLLOPIPE
Change in Inventory,,,,,,0.22,9.9,10.22,13.42,-1.01,APOLLOPIPE
Power and Fuel,,,,,,10.82,12.22,12.39,12.84,14.18,APOLLOPIPE
Other Mfr. Exp,,,,,,7.44,7.58,9.98,10.12,13.6,APOLLOPIPE
Employee Cost,0.05,0.06,0.07,0.05,,8.83,13.91,20.7,26.39,29.26,APOLLOPIPE
Selling and admin,0.08,0.08,0.07,0.08,0.1,6.71,13.23,14.87,20.81,23.49,APOLLOPIPE
Other Expenses,,0.01,0.03,-0.02,-0.01,0.93,1.91,2.12,2.36,1.31,APOLLOPIPE
Other Income,,,,,,1.6,8.12,10.41,10.13,8.41,APOLLOPIPE
Depreciation,,,,,,4.68,6.92,9.69,12.7,17.63,APOLLOPIPE
Interest,,,,0.34,,3.55,2.97,6.11,6.36,4.54,APOLLOPIPE
Profit before tax,0.52,0.53,0.56,0.31,-0.09,24.06,31.25,33.93,37.72,60.67,APOLLOPIPE
Tax,0.18,0.17,0.19,0.09,0.02,8.36,9.2,10.0,9.19,16.2,APOLLOPIPE
Net profit,0.34,0.36,0.36,0.21,-0.11,15.69,22.06,23.93,28.53,44.47,APOLLOPIPE
