Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,283.74,383.37,369.1,343.98,355.58,388.6,501.25,707.06,859.72,704.9,AEGISCHEM
Raw Material Cost,157.39,249.54,233.84,171.79,136.36,179.97,265.93,406.93,497.21,335.89,AEGISCHEM
Change in Inventory,-0.29,4.71,3.14,-2.71,-6.42,9.73,1.8,8.99,-1.91,14.62,AEGISCHEM
Power and Fuel,5.41,5.95,6.72,8.75,10.0,10.13,10.85,12.25,12.85,11.27,AEGISCHEM
Other Mfr. Exp,11.54,8.75,16.33,18.58,24.61,21.63,23.15,34.15,40.26,41.93,AEGISCHEM
Employee Cost,25.62,32.56,32.76,40.71,47.1,45.23,47.03,51.89,38.41,33.14,AEGISCHEM
Selling and admin,19.9,25.76,24.61,28.63,34.64,32.86,37.28,46.9,25.29,32.63,AEGISCHEM
Other Expenses,7.74,8.09,10.41,8.98,8.99,11.37,12.58,10.77,246.25,110.2,AEGISCHEM
Other Income,16.28,17.86,9.0,94.23,6.55,25.51,28.19,20.3,66.54,82.45,AEGISCHEM
Depreciation,11.36,11.89,13.44,12.24,11.55,11.25,17.84,25.16,37.97,39.53,AEGISCHEM
Interest,7.25,9.56,12.29,13.28,8.56,8.04,7.43,21.35,22.69,15.48,AEGISCHEM
Profit before tax,53.52,53.84,30.84,132.54,73.9,103.36,109.15,126.95,3.42,181.9,AEGISCHEM
Tax,12.46,13.77,11.44,24.7,20.03,37.05,8.23,38.33,-21.27,25.93,AEGISCHEM
Net profit,41.06,40.07,19.41,107.83,53.87,66.31,100.92,88.62,24.69,155.97,AEGISCHEM
