,date,open,high,low,close,volume,Company_Name
0,2021-01-01 00:00:00+05:30,125.8,126.3,123.15,123.85,40285,SELAN
1,2021-01-04 00:00:00+05:30,126.3,128.25,120.85,125.95,170555,SELAN
2,2021-01-05 00:00:00+05:30,125.9,126.4,123.9,124.95,49690,SELAN
3,2021-01-06 00:00:00+05:30,129.95,141.35,129.15,134.0,676692,SELAN
4,2021-01-07 00:00:00+05:30,135.8,136.5,132.85,133.35,75490,SELAN
5,2021-01-08 00:00:00+05:30,134.45,134.5,129.0,130.65,40611,SELAN
6,2021-01-11 00:00:00+05:30,132.0,134.3,127.2,131.15,86725,SELAN
7,2021-01-12 00:00:00+05:30,131.0,147.25,130.45,134.35,625875,SELAN
8,2021-01-13 00:00:00+05:30,135.45,140.0,133.75,136.55,176181,SELAN
9,2021-01-14 00:00:00+05:30,136.5,139.85,134.95,137.5,143834,SELAN
10,2021-01-15 00:00:00+05:30,137.6,137.85,131.05,133.5,103817,SELAN
11,2021-01-18 00:00:00+05:30,134.5,134.5,126.8,127.6,58164,SELAN
12,2021-01-19 00:00:00+05:30,128.95,133.0,128.95,132.65,47543,SELAN
13,2021-01-20 00:00:00+05:30,134.0,142.0,131.0,141.0,521772,SELAN
14,2021-01-21 00:00:00+05:30,142.0,142.0,135.0,136.35,209841,SELAN
15,2021-01-22 00:00:00+05:30,136.35,137.2,131.0,132.25,44853,SELAN
16,2021-01-25 00:00:00+05:30,134.8,135.15,127.5,127.9,52870,SELAN
17,2021-01-27 00:00:00+05:30,127.9,129.05,125.1,125.75,27954,SELAN
18,2021-01-28 00:00:00+05:30,124.2,128.95,123.45,127.65,22479,SELAN
19,2021-01-29 00:00:00+05:30,127.35,130.2,125.7,126.95,26789,SELAN
20,2021-02-01 00:00:00+05:30,128.2,128.85,125.25,128.05,13843,SELAN
21,2021-02-02 00:00:00+05:30,130.0,138.9,130.0,136.55,201733,SELAN
22,2021-02-03 00:00:00+05:30,140.0,141.5,137.0,138.15,217725,SELAN
23,2021-02-04 00:00:00+05:30,138.0,142.8,137.0,137.55,104319,SELAN
24,2021-02-05 00:00:00+05:30,138.4,139.65,131.3,133.05,61120,SELAN
25,2021-02-08 00:00:00+05:30,131.8,137.0,131.8,133.15,103489,SELAN
26,2021-02-09 00:00:00+05:30,135.0,138.9,133.0,133.7,87170,SELAN
27,2021-02-10 00:00:00+05:30,133.7,135.6,132.0,133.3,27744,SELAN
28,2021-02-11 00:00:00+05:30,133.3,135.3,131.05,131.5,55728,SELAN
29,2021-02-12 00:00:00+05:30,133.9,133.9,129.2,130.05,62933,SELAN
30,2021-02-15 00:00:00+05:30,131.3,135.95,131.3,132.25,121160,SELAN
31,2021-02-16 00:00:00+05:30,134.9,134.9,129.9,131.2,90138,SELAN
32,2021-02-17 00:00:00+05:30,131.0,132.6,130.65,131.55,47278,SELAN
33,2021-02-18 00:00:00+05:30,134.0,135.05,132.65,132.9,249652,SELAN
34,2021-02-19 00:00:00+05:30,132.9,138.8,132.9,134.3,226440,SELAN
35,2021-02-22 00:00:00+05:30,130.7,133.5,128.75,129.75,104714,SELAN
36,2021-02-23 00:00:00+05:30,131.6,143.8,131.6,136.7,555866,SELAN
37,2021-02-24 00:00:00+05:30,137.0,144.0,136.5,139.4,406635,SELAN
38,2021-02-25 00:00:00+05:30,141.0,141.9,137.3,138.0,178494,SELAN
39,2021-02-26 00:00:00+05:30,135.0,136.45,130.1,132.75,180829,SELAN
40,2021-03-01 00:00:00+05:30,133.8,135.9,132.35,132.8,64124,SELAN
41,2021-03-02 00:00:00+05:30,132.8,135.35,132.0,133.55,159077,SELAN
42,2021-03-03 00:00:00+05:30,134.2,134.9,131.1,131.7,116905,SELAN
43,2021-03-04 00:00:00+05:30,131.5,134.0,130.65,131.1,77593,SELAN
44,2021-03-05 00:00:00+05:30,135.0,138.0,131.6,132.55,140481,SELAN
45,2021-03-08 00:00:00+05:30,137.5,144.25,136.0,137.75,681266,SELAN
46,2021-03-09 00:00:00+05:30,138.7,138.7,133.05,134.6,111686,SELAN
47,2021-03-10 00:00:00+05:30,134.7,137.5,133.4,135.0,97610,SELAN
48,2021-03-12 00:00:00+05:30,136.0,137.2,131.0,131.65,168877,SELAN
49,2021-03-15 00:00:00+05:30,132.35,132.35,125.1,130.05,91654,SELAN
50,2021-03-16 00:00:00+05:30,131.0,134.25,129.3,131.4,98084,SELAN
51,2021-03-17 00:00:00+05:30,132.2,132.85,128.9,130.1,50990,SELAN
52,2021-03-18 00:00:00+05:30,131.3,131.8,125.0,125.55,40828,SELAN
53,2021-03-19 00:00:00+05:30,125.55,132.5,122.4,131.75,146969,SELAN
54,2021-03-22 00:00:00+05:30,132.0,136.55,130.0,132.8,192489,SELAN
55,2021-03-23 00:00:00+05:30,133.8,134.05,129.5,130.3,49814,SELAN
56,2021-03-24 00:00:00+05:30,129.45,131.7,126.1,130.35,73021,SELAN
57,2021-03-25 00:00:00+05:30,132.0,133.3,126.0,126.55,101819,SELAN
58,2021-03-26 00:00:00+05:30,127.0,132.2,127.0,131.2,70499,SELAN
59,2021-03-30 00:00:00+05:30,130.75,134.5,129.5,133.35,81720,SELAN
60,2021-03-31 00:00:00+05:30,132.0,135.0,132.0,134.3,61800,SELAN
61,2021-04-01 00:00:00+05:30,133.9,134.75,129.0,131.5,112038,SELAN
62,2021-04-05 00:00:00+05:30,131.5,131.75,128.55,129.4,17277,SELAN
63,2021-04-06 00:00:00+05:30,129.85,130.85,128.2,129.2,20597,SELAN
64,2021-04-07 00:00:00+05:30,129.55,131.85,129.15,129.5,33649,SELAN
65,2021-04-08 00:00:00+05:30,130.35,130.9,127.0,128.25,48437,SELAN
66,2021-04-09 00:00:00+05:30,128.95,130.3,123.1,126.25,53808,SELAN
67,2021-04-12 00:00:00+05:30,125.0,126.0,121.0,121.45,33659,SELAN
68,2021-04-13 00:00:00+05:30,121.6,124.75,120.6,121.35,49334,SELAN
69,2021-04-15 00:00:00+05:30,124.75,125.9,123.05,123.65,44650,SELAN
70,2021-04-16 00:00:00+05:30,126.35,126.35,122.15,123.25,17656,SELAN
71,2021-04-19 00:00:00+05:30,122.05,122.05,115.0,118.0,28306,SELAN
72,2021-04-20 00:00:00+05:30,119.9,120.7,118.25,118.7,24412,SELAN
73,2021-04-22 00:00:00+05:30,118.7,119.85,117.3,118.4,18907,SELAN
74,2021-04-23 00:00:00+05:30,119.4,122.55,117.6,118.55,33998,SELAN
75,2021-04-26 00:00:00+05:30,119.9,120.35,118.55,119.1,11995,SELAN
76,2021-04-27 00:00:00+05:30,119.4,119.5,118.3,119.3,24836,SELAN
77,2021-04-28 00:00:00+05:30,121.2,127.6,119.75,126.7,115588,SELAN
78,2021-04-29 00:00:00+05:30,128.7,130.45,123.05,123.95,135654,SELAN
79,2021-04-30 00:00:00+05:30,124.0,148.7,121.55,131.15,975120,SELAN
80,2021-05-03 00:00:00+05:30,131.0,135.4,129.25,130.75,77891,SELAN
81,2021-05-04 00:00:00+05:30,131.65,133.95,128.0,129.2,70072,SELAN
82,2021-05-05 00:00:00+05:30,132.2,134.0,131.05,131.75,87537,SELAN
83,2021-05-06 00:00:00+05:30,132.4,133.0,128.15,129.1,40538,SELAN
84,2021-05-07 00:00:00+05:30,130.2,132.65,130.2,132.1,60418,SELAN
85,2021-05-10 00:00:00+05:30,132.55,141.55,132.55,138.2,388444,SELAN
86,2021-05-11 00:00:00+05:30,135.3,144.7,134.6,139.9,294180,SELAN
87,2021-05-12 00:00:00+05:30,140.5,143.9,137.0,138.2,126389,SELAN
88,2021-05-14 00:00:00+05:30,139.55,139.8,134.05,135.05,64159,SELAN
89,2021-05-17 00:00:00+05:30,135.75,137.75,133.3,134.2,79908,SELAN
90,2021-05-18 00:00:00+05:30,136.0,148.6,135.6,144.05,867228,SELAN
91,2021-05-19 00:00:00+05:30,143.7,145.5,138.2,140.2,129072,SELAN
92,2021-05-20 00:00:00+05:30,140.0,141.35,136.0,136.5,65744,SELAN
93,2021-05-21 00:00:00+05:30,137.9,139.75,136.1,136.9,49786,SELAN
94,2021-05-24 00:00:00+05:30,136.5,137.8,134.35,134.7,61188,SELAN
95,2021-05-25 00:00:00+05:30,137.8,138.8,134.0,134.8,34888,SELAN
96,2021-05-26 00:00:00+05:30,135.25,160.0,135.0,154.2,1653525,SELAN
97,2021-05-27 00:00:00+05:30,153.6,153.6,142.0,143.2,297856,SELAN
98,2021-05-28 00:00:00+05:30,144.7,148.9,143.0,143.8,132240,SELAN
99,2021-05-31 00:00:00+05:30,144.3,144.6,138.25,142.35,74678,SELAN
100,2021-06-01 00:00:00+05:30,143.7,148.35,141.55,143.8,204891,SELAN
101,2021-06-02 00:00:00+05:30,148.2,157.55,148.2,149.45,454914,SELAN
102,2021-06-03 00:00:00+05:30,150.1,159.6,150.1,151.85,366277,SELAN
103,2021-06-04 00:00:00+05:30,154.3,156.0,151.05,154.25,119643,SELAN
104,2021-06-07 00:00:00+05:30,164.0,164.0,157.0,157.35,283661,SELAN
105,2021-06-08 00:00:00+05:30,157.95,162.0,152.1,154.75,118539,SELAN
106,2021-06-09 00:00:00+05:30,161.9,166.5,154.6,155.1,210898,SELAN
107,2021-06-10 00:00:00+05:30,156.7,156.7,150.55,152.55,133236,SELAN
108,2021-06-11 00:00:00+05:30,153.05,157.75,152.95,153.9,73927,SELAN
109,2021-06-14 00:00:00+05:30,154.05,159.0,149.65,158.0,111311,SELAN
110,2021-06-15 00:00:00+05:30,160.0,166.0,156.6,158.25,544186,SELAN
111,2021-06-16 00:00:00+05:30,160.1,163.85,158.2,160.2,231618,SELAN
112,2021-06-17 00:00:00+05:30,158.9,161.05,155.0,155.1,88712,SELAN
113,2021-06-18 00:00:00+05:30,156.0,156.0,143.75,149.15,88931,SELAN
114,2021-06-21 00:00:00+05:30,148.1,154.75,147.05,152.6,43287,SELAN
115,2021-06-22 00:00:00+05:30,156.9,159.25,154.0,154.8,77111,SELAN
116,2021-06-23 00:00:00+05:30,155.0,166.5,155.0,164.0,487525,SELAN
117,2021-06-24 00:00:00+05:30,166.0,179.7,165.15,171.7,906560,SELAN
118,2021-06-25 00:00:00+05:30,172.45,177.5,167.0,174.85,267751,SELAN
119,2021-06-28 00:00:00+05:30,170.9,174.75,163.05,166.75,524885,SELAN
120,2021-06-29 00:00:00+05:30,166.0,166.0,158.5,159.5,112000,SELAN
121,2021-06-30 00:00:00+05:30,159.0,163.0,157.0,157.55,64816,SELAN
122,2021-07-01 00:00:00+05:30,160.9,161.0,156.0,156.85,37143,SELAN
123,2021-07-02 00:00:00+05:30,160.0,161.0,155.0,155.7,53696,SELAN
124,2021-07-05 00:00:00+05:30,158.0,158.0,150.65,153.85,80664,SELAN
125,2021-07-06 00:00:00+05:30,165.9,169.55,160.9,161.6,288875,SELAN
126,2021-07-07 00:00:00+05:30,155.15,159.95,153.05,156.4,98935,SELAN
127,2021-07-08 00:00:00+05:30,158.0,161.4,155.45,156.4,69879,SELAN
128,2021-07-09 00:00:00+05:30,156.5,161.6,154.2,158.25,42202,SELAN
129,2021-07-12 00:00:00+05:30,161.4,161.85,157.0,158.0,48894,SELAN
130,2021-07-13 00:00:00+05:30,158.5,159.4,153.45,154.6,182226,SELAN
131,2021-07-14 00:00:00+05:30,155.9,156.95,153.4,154.35,51960,SELAN
132,2021-07-15 00:00:00+05:30,154.05,154.95,150.6,151.25,79502,SELAN
133,2021-07-16 00:00:00+05:30,150.65,157.7,150.0,153.65,120487,SELAN
134,2021-07-19 00:00:00+05:30,152.0,155.8,148.35,149.05,75045,SELAN
135,2021-07-20 00:00:00+05:30,149.0,149.1,141.5,142.75,123465,SELAN
136,2021-07-22 00:00:00+05:30,146.0,146.65,142.1,142.8,61656,SELAN
137,2021-07-23 00:00:00+05:30,143.8,147.0,142.55,144.35,129390,SELAN
138,2021-07-26 00:00:00+05:30,144.35,145.55,142.9,143.5,42662,SELAN
139,2021-07-27 00:00:00+05:30,144.7,146.0,143.0,143.65,36728,SELAN
