Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,430.0,430.0,430.0,430.0,430.0,430.0,438.6,877.2,877.2,877.2,GICRE
Reserves,24333.3,27709.06,32770.59,42668.62,40207.58,18015.77,22035.94,22483.86,21045.76,23171.48,GICRE
Borrowings,,,,,,,,,,,GICRE
Other Liabilities,28967.62,28426.54,29801.62,30356.55,33539.86,76502.85,87197.86,95522.51,94273.24,110612.54,GICRE
Total,53730.92,56565.6,63002.21,73455.17,74177.44,94948.62,109672.4,118883.57,116196.2,134661.22,GICRE
Net Block,49.4,56.57,118.12,142.1,175.22,163.62,171.18,196.69,180.81,169.28,GICRE
Capital Work in Progress,,,,,,,,,,,GICRE
Investments,36946.09,39998.63,45687.74,55725.09,54441.21,64744.92,71921.57,79612.94,68525.82,91095.59,GICRE
Other Assets,16735.43,16510.4,17196.35,17587.98,19561.01,30040.08,37579.65,39073.94,47489.57,43396.35,GICRE
Total,53730.92,56565.6,63002.21,73455.17,74177.44,94948.62,109672.4,118883.57,116196.2,134661.22,GICRE
Receivables,14.01,,,,,,,,,,GICRE
Inventory,,,,,,,,,,,GICRE
Cash & Bank,6914.37,8234.28,8263.92,7728.09,9761.4,12190.77,14171.62,12847.91,15853.78,18294.09,GICRE
No. of Equity Shares,43000000.0,43000000.0,43000000.0,43000000.0,4300000000.0,4300000000.0,877200000.0,1754400000.0,1754400000.0,1754400000.0,GICRE
New Bonus Shares,,,,,,,,877200000.0,,,GICRE
Face value,100.0,100.0,100.0,100.0,1.0,1.0,5.0,5.0,5.0,5.0,GICRE
