Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,201.82,257.98,290.34,104.0,58.06,59.33,11.5,19.67,21.61,18.63,MUKTAARTS
Raw Material Cost,0.2,0.39,1.29,2.43,3.27,2.81,,,,,MUKTAARTS
Change in Inventory,0.04,0.07,,0.11,0.17,-0.41,,,,,MUKTAARTS
Power and Fuel,0.49,0.83,1.67,3.1,4.86,5.75,2.39,3.43,3.18,2.86,MUKTAARTS
Other Mfr. Exp,174.25,235.16,263.68,45.58,17.88,17.6,0.25,0.28,3.96,2.73,MUKTAARTS
Employee Cost,3.96,4.48,6.28,7.01,9.41,11.13,4.96,5.51,5.57,3.66,MUKTAARTS
Selling and admin,5.53,6.08,9.81,13.69,12.41,15.98,5.46,5.37,4.65,3.07,MUKTAARTS
Other Expenses,2.45,2.49,3.37,3.65,4.37,1.8,1.49,2.23,1.45,0.53,MUKTAARTS
Other Income,37.32,4.65,5.75,7.29,4.28,12.08,14.48,11.27,10.98,11.18,MUKTAARTS
Depreciation,15.62,4.25,5.67,35.88,6.17,7.05,2.71,2.47,2.32,2.04,MUKTAARTS
Interest,5.04,5.03,6.19,7.79,5.89,6.52,6.96,6.05,6.93,5.87,MUKTAARTS
Profit before tax,31.64,3.99,-1.87,-7.73,-1.75,2.36,1.76,5.6,4.53,9.05,MUKTAARTS
Tax,6.07,1.08,-0.34,-0.73,0.15,1.12,0.26,1.72,-0.64,2.07,MUKTAARTS
Net profit,25.57,2.9,-1.52,-6.99,-1.91,1.24,1.49,3.88,5.17,6.98,MUKTAARTS
