Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.86,5.86,5.86,5.47,6.1,6.1,6.1,6.1,6.1,6.1,DHUNINV
Reserves,172.11,178.2,185.32,222.53,244.93,257.96,269.72,282.11,290.14,313.76,DHUNINV
Borrowings,0.22,,,,,,,,,0.08,DHUNINV
Other Liabilities,1.82,2.21,2.25,6.18,6.48,5.04,0.53,0.71,1.67,2.8,DHUNINV
Total,180.01,186.27,193.43,234.18,257.51,269.1,276.35,288.92,297.91,322.74,DHUNINV
Net Block,1.76,1.64,1.93,1.51,1.38,1.22,1.1,0.96,0.89,2.57,DHUNINV
Capital Work in Progress,,,,,,,,,,0.12,DHUNINV
Investments,175.52,182.43,190.18,221.01,243.35,255.55,265.12,278.9,283.9,317.78,DHUNINV
Other Assets,2.73,2.2,1.32,11.66,12.78,12.33,10.13,9.06,13.12,2.27,DHUNINV
Total,180.01,186.27,193.43,234.18,257.51,269.1,276.35,288.92,297.91,322.74,DHUNINV
Receivables,1.8,0.08,,,,,0.72,,,,DHUNINV
Inventory,0.01,0.01,0.01,6.27,,,,,,,DHUNINV
Cash & Bank,0.19,0.91,0.36,0.59,1.39,0.56,1.39,1.13,5.45,2.07,DHUNINV
No. of Equity Shares,5855448.0,5855448.0,5855448.0,5472178.0,6097178.0,6097178.0,6097178.0,6097178.0,6097178.0,6097178.0,DHUNINV
New Bonus Shares,,,,,,,,,,,DHUNINV
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DHUNINV
