Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,22.84,22.84,22.84,23.14,23.49,23.55,23.79,23.83,23.83,23.84,GEOJITFSL
Reserves,355.56,372.59,292.53,316.85,331.84,371.57,411.8,383.78,350.16,428.75,GEOJITFSL
Borrowings,,,15.0,25.0,,,,20.96,22.58,36.21,GEOJITFSL
Other Liabilities,144.69,133.96,232.18,201.46,162.3,240.7,232.26,293.83,314.7,468.99,GEOJITFSL
Total,523.09,529.39,562.55,566.45,517.63,635.82,667.85,722.4,711.27,957.79,GEOJITFSL
Net Block,29.72,54.07,50.93,56.4,58.0,55.06,55.3,86.32,80.59,72.16,GEOJITFSL
Capital Work in Progress,16.95,2.6,,,,,,,,,GEOJITFSL
Investments,108.57,141.08,38.27,38.27,38.27,100.48,114.7,44.99,61.99,11.99,GEOJITFSL
Other Assets,367.85,331.64,473.35,471.78,421.36,480.28,497.85,591.09,568.69,873.64,GEOJITFSL
Total,523.09,529.39,562.55,566.45,517.63,635.82,667.85,722.4,711.27,957.79,GEOJITFSL
Receivables,72.85,65.68,103.61,114.41,96.25,133.75,124.44,127.7,72.38,107.55,GEOJITFSL
Inventory,,,,,,,,,,,GEOJITFSL
Cash & Bank,147.63,151.39,133.02,186.51,140.85,180.31,188.04,207.81,371.74,545.82,GEOJITFSL
No. of Equity Shares,228360104.0,228360104.0,228360104.0,231383195.0,234898476.0,235544665.0,237869523.0,238295401.0,238299760.0,238374115.0,GEOJITFSL
New Bonus Shares,,,,,,,,,,,GEOJITFSL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GEOJITFSL
