Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,567.85,638.77,616.44,486.87,742.92,834.5,776.01,781.55,732.12,703.69,GRANULES
Expenses,449.23,498.47,478.54,389.57,547.27,594.72,574.65,558.64,582.09,610.28,GRANULES
Other Income,1.51,4.38,3.74,177.95,6.31,3.07,2.95,3.06,7.36,4.28,GRANULES
Depreciation,25.26,25.0,25.23,26.34,28.58,29.59,29.77,30.51,31.5,31.86,GRANULES
Interest,6.8,6.7,6.69,6.67,5.85,6.23,5.94,5.75,5.38,4.01,GRANULES
Profit before tax,88.07,112.98,109.72,242.24,167.53,207.03,168.6,189.71,120.51,61.82,GRANULES
Tax,28.54,18.67,21.26,40.49,42.53,52.55,37.55,47.46,30.67,15.74,GRANULES
Net profit,59.53,94.32,88.47,201.75,125.0,154.47,131.06,142.25,89.85,46.1,GRANULES
Operating Profit,118.62,140.3,137.9,97.3,195.65,239.78,201.36,222.91,150.03,93.41,GRANULES
