Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,BIRLACABLE
Reserves,26.56,32.24,47.97,56.86,61.73,66.3,91.44,141.73,125.79,138.31,BIRLACABLE
Borrowings,29.32,34.12,47.72,58.13,66.92,40.18,44.6,59.35,75.0,69.79,BIRLACABLE
Other Liabilities,19.42,44.48,106.38,73.28,73.01,72.82,92.04,109.62,49.74,78.58,BIRLACABLE
Total,105.3,140.84,232.07,218.27,231.66,209.3,258.08,340.7,280.53,316.68,BIRLACABLE
Net Block,32.26,29.71,38.48,41.07,61.06,55.02,59.92,67.48,84.88,79.07,BIRLACABLE
Capital Work in Progress,0.19,4.02,1.44,0.93,0.03,1.18,,6.62,,,BIRLACABLE
Investments,14.06,14.06,14.06,14.06,19.06,20.3,11.38,19.07,8.87,13.03,BIRLACABLE
Other Assets,58.79,93.05,178.09,162.21,151.51,132.8,186.78,247.53,186.78,224.58,BIRLACABLE
Total,105.3,140.84,232.07,218.27,231.66,209.3,258.08,340.7,280.53,316.68,BIRLACABLE
Receivables,27.6,37.34,93.94,81.68,75.73,68.41,104.05,162.92,81.31,132.61,BIRLACABLE
Inventory,17.55,29.71,53.41,43.77,44.64,49.46,66.51,72.66,71.54,70.96,BIRLACABLE
Cash & Bank,5.87,7.01,6.5,10.19,10.83,3.56,4.15,4.11,18.72,5.55,BIRLACABLE
No. of Equity Shares,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,BIRLACABLE
New Bonus Shares,,,,,,,,,,,BIRLACABLE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BIRLACABLE
