Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,10437.19,14059.84,17163.56,27212.64,18138.17,30642.36,32245.86,38359.88,29350.54,71477.43,HDFCLIFE
Raw Material Cost,,,,,,,,,,,HDFCLIFE
Change in Inventory,,,,,,,,,,,HDFCLIFE
Power and Fuel,,,,,,,,,,,HDFCLIFE
Other Mfr. Exp,8938.33,11339.35,14756.23,23893.31,14176.49,26060.97,26438.9,33745.45,22953.42,65114.8,HDFCLIFE
Employee Cost,547.59,613.21,654.46,770.11,859.07,1112.59,1291.77,1410.93,1686.9,1685.04,HDFCLIFE
Selling and admin,551.94,1327.37,1436.78,1506.39,1753.08,2260.5,3178.95,2326.93,2192.11,2528.04,HDFCLIFE
Other Expenses,125.77,254.89,-288.52,169.19,684.66,231.28,260.22,33.73,1378.09,913.0,HDFCLIFE
Other Income,38.55,27.56,241.21,78.9,397.68,138.92,281.48,506.14,367.26,441.95,HDFCLIFE
Depreciation,36.6,35.06,40.71,42.72,44.91,40.76,44.45,45.2,46.5,50.61,HDFCLIFE
Interest,4.49,14.63,10.99,-14.1,8.1,9.06,10.76,13.89,,,HDFCLIFE
Profit before tax,271.02,502.89,794.12,923.92,1009.54,1066.12,1302.29,1289.89,1460.78,1627.89,HDFCLIFE
Tax,,55.16,68.83,138.41,191.14,173.99,193.29,13.09,165.51,267.78,HDFCLIFE
Net profit,271.02,447.73,725.29,785.51,818.4,892.13,1109.0,1276.79,1295.27,1360.1,HDFCLIFE
