Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4903.8,4262.63,6644.25,4531.46,4683.23,4384.59,5842.39,6803.82,6665.6,6671.67,BAJAJHIND
Raw Material Cost,2739.38,3366.01,7815.33,3704.54,3127.29,4037.88,4900.53,5658.63,5363.34,5297.32,BAJAJHIND
Change in Inventory,-888.47,57.97,2075.88,-432.75,-281.23,1032.8,2.6,-106.42,-60.17,-193.31,BAJAJHIND
Power and Fuel,24.08,21.39,28.77,12.28,10.92,15.38,12.92,14.63,25.93,25.86,BAJAJHIND
Other Mfr. Exp,115.85,166.86,399.22,216.35,158.79,156.24,200.32,286.79,316.13,510.77,BAJAJHIND
Employee Cost,170.45,192.04,316.45,179.78,199.09,233.79,249.36,274.97,299.32,328.18,BAJAJHIND
Selling and admin,57.54,52.79,98.04,55.01,57.54,70.41,92.46,89.83,68.87,71.02,BAJAJHIND
Other Expenses,54.99,61.95,136.87,88.63,55.2,48.19,106.55,69.39,73.25,66.17,BAJAJHIND
Other Income,137.81,229.22,225.71,189.54,155.98,162.27,166.93,163.61,-49.7,16.53,BAJAJHIND
Depreciation,330.91,348.82,531.72,239.94,223.98,214.12,196.91,211.33,215.87,215.16,BAJAJHIND
Interest,641.12,661.28,1127.5,888.94,848.38,802.07,680.17,321.78,300.75,263.09,BAJAJHIND
Profit before tax,18.82,-321.32,-1508.06,-1097.22,-123.21,1.58,-427.3,-66.34,-107.73,-282.68,BAJAJHIND
Tax,6.82,-86.75,25.06,,-3.42,-5.82,-4.11,-2.26,-2.36,-3.08,BAJAJHIND
Net profit,12.0,-234.57,-1533.12,-1097.22,-119.79,7.4,-423.19,-64.08,-105.37,-279.6,BAJAJHIND
