Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,134.49,134.49,134.49,134.49,134.49,139.05,156.88,163.35,171.26,179.08,PRAKASH
Reserves,1823.63,1959.14,2098.29,2070.59,2002.96,2058.46,2547.0,2584.77,2712.43,2700.79,PRAKASH
Borrowings,968.89,923.96,953.23,913.47,856.63,935.25,818.05,661.0,571.89,554.54,PRAKASH
Other Liabilities,249.74,243.69,266.31,326.18,368.27,283.34,370.69,531.65,414.92,449.72,PRAKASH
Total,3176.75,3261.28,3452.32,3444.73,3362.35,3416.1,3892.62,3940.77,3870.5,3884.13,PRAKASH
Net Block,1612.21,1718.63,1747.24,1733.23,1634.94,1578.13,2377.32,2357.3,3012.53,2975.71,PRAKASH
Capital Work in Progress,841.85,789.75,893.11,944.13,955.21,1141.45,689.99,710.24,170.7,122.18,PRAKASH
Investments,50.43,15.58,35.35,2.18,2.18,,0.01,,,,PRAKASH
Other Assets,672.26,737.32,776.62,765.19,770.02,696.52,825.3,873.23,687.27,786.24,PRAKASH
Total,3176.75,3261.28,3452.32,3444.73,3362.35,3416.1,3892.62,3940.77,3870.5,3884.13,PRAKASH
Receivables,92.22,88.79,86.86,96.97,79.94,76.33,98.85,150.44,194.84,142.88,PRAKASH
Inventory,178.46,205.59,232.82,194.07,182.58,187.75,250.85,233.31,136.91,293.98,PRAKASH
Cash & Bank,49.72,25.25,20.51,35.53,20.03,28.11,47.44,44.14,59.02,44.79,PRAKASH
No. of Equity Shares,134488514.0,134490000.0,134488514.0,134488514.0,134488514.0,139046331.0,156883536.0,163346830.0,171263853.0,179081839.0,PRAKASH
New Bonus Shares,,,,,,,,,,,PRAKASH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PRAKASH
