Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,31.14,31.14,31.14,31.14,31.14,31.14,62.28,62.28,62.28,62.28,TATAELXSI
Reserves,157.93,160.71,203.68,252.21,354.55,526.53,676.07,880.48,1027.76,1289.9,TATAELXSI
Borrowings,34.16,58.51,,,,,,,58.27,73.21,TATAELXSI
Other Liabilities,106.63,105.97,152.19,182.01,213.96,157.73,206.54,200.62,240.68,291.3,TATAELXSI
Total,329.86,356.33,387.01,465.36,599.65,715.4,944.89,1143.38,1388.99,1716.69,TATAELXSI
Net Block,99.88,99.14,96.83,98.49,106.97,107.8,94.28,101.19,147.06,169.65,TATAELXSI
Capital Work in Progress,10.46,21.26,12.62,2.59,1.88,1.03,2.13,0.45,0.91,7.27,TATAELXSI
Investments,0.29,0.29,0.29,0.29,,,,,,,TATAELXSI
Other Assets,219.23,235.64,277.27,363.99,490.8,606.57,848.48,1041.74,1241.02,1539.77,TATAELXSI
Total,329.86,356.33,387.01,465.36,599.65,715.4,944.89,1143.38,1388.99,1716.69,TATAELXSI
Receivables,123.54,134.72,155.58,154.08,215.21,244.81,306.67,356.54,392.38,402.26,TATAELXSI
Inventory,0.02,0.31,,0.29,,,,1.66,1.71,0.06,TATAELXSI
Cash & Bank,23.55,20.49,49.82,132.8,182.45,251.52,394.34,515.81,664.22,859.62,TATAELXSI
No. of Equity Shares,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0,62276440.0,62276440.0,62276440.0,62276440.0,TATAELXSI
New Bonus Shares,,,,,,,31138220.0,,,,TATAELXSI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TATAELXSI
