Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,694.24,660.41,829.21,871.85,925.65,1013.94,1296.09,1589.61,1507.26,1720.44,HIKAL
Raw Material Cost,293.33,272.6,387.81,431.89,447.77,494.83,715.32,868.8,781.9,906.71,HIKAL
Change in Inventory,-16.15,11.55,11.98,4.87,-16.49,-14.55,16.34,14.98,5.58,-1.67,HIKAL
Power and Fuel,73.35,88.8,97.09,93.85,83.7,85.63,108.41,132.04,129.99,147.83,HIKAL
Other Mfr. Exp,21.18,19.54,23.46,27.1,33.33,42.96,55.36,90.24,93.71,91.27,HIKAL
Employee Cost,55.74,70.24,80.34,91.05,109.91,117.07,128.59,137.09,157.8,166.01,HIKAL
Selling and admin,34.26,30.55,39.01,43.55,43.59,43.36,45.37,51.1,54.33,62.36,HIKAL
Other Expenses,9.39,5.51,26.04,6.78,9.93,15.96,17.63,27.16,21.81,21.7,HIKAL
Other Income,-24.32,-42.45,33.89,1.58,1.84,1.05,4.46,2.24,-11.84,4.98,HIKAL
Depreciation,42.42,49.06,55.02,64.18,67.28,69.14,85.59,92.88,82.46,85.25,HIKAL
Interest,64.03,59.88,68.0,60.05,62.19,48.27,49.12,58.43,52.42,36.2,HIKAL
Profit before tax,60.07,33.33,98.31,59.85,53.3,83.22,111.5,149.09,126.58,206.42,HIKAL
Tax,5.99,7.82,34.23,19.35,11.99,12.54,34.27,46.01,42.14,73.28,HIKAL
Net profit,54.08,25.5,64.08,40.51,41.32,70.67,77.23,103.08,84.44,133.14,HIKAL
