Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.6,13.6,13.6,13.6,27.2,27.2,27.2,27.2,27.2,27.2,COLPAL
Reserves,421.79,475.99,586.28,756.72,1003.84,1246.6,1497.41,1419.55,1566.96,1138.66,COLPAL
Borrowings,0.05,,,,,,,83.14,101.5,91.18,COLPAL
Other Liabilities,694.16,817.19,893.61,931.57,971.85,1036.85,1039.25,1096.59,908.31,1636.97,COLPAL
Total,1129.6,1306.78,1493.49,1701.89,2002.89,2310.65,2563.86,2626.48,2603.97,2894.01,COLPAL
Net Block,254.42,280.66,555.91,781.58,1008.14,1108.11,1145.91,1190.85,1122.86,1064.72,COLPAL
Capital Work in Progress,69.38,101.96,141.51,141.18,78.37,166.59,158.58,198.7,190.03,144.85,COLPAL
Investments,47.12,47.12,37.13,37.13,31.16,31.16,31.16,31.15,18.62,18.61,COLPAL
Other Assets,758.68,877.04,758.94,742.0,885.22,1004.79,1228.21,1205.78,1272.46,1665.83,COLPAL
Total,1129.6,1306.78,1493.49,1701.89,2002.89,2310.65,2563.86,2626.48,2603.97,2894.01,COLPAL
Receivables,87.27,81.21,54.73,69.64,101.54,129.9,201.03,209.79,132.56,117.08,COLPAL
Inventory,217.68,185.3,225.74,252.23,291.53,292.55,226.71,248.57,296.92,335.82,COLPAL
Cash & Bank,309.8,428.8,285.38,254.45,288.66,294.3,456.16,399.35,421.27,867.64,COLPAL
No. of Equity Shares,135992817.0,135992817.0,135992817.0,135992817.0,271985634.0,271985634.0,271985634.0,271985634.0,271985634.0,271985634.0,COLPAL
New Bonus Shares,,,,,135992817.0,,,,,,COLPAL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COLPAL
