Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,4075.83,4796.92,5356.72,4403.1,3432.98,5221.14,7714.2,6352.35,5359.97,6791.33,REDINGTON
Expenses,3986.3,4705.91,5245.73,4311.64,3370.96,5131.98,7548.85,6201.97,5224.33,6617.74,REDINGTON
Other Income,5.37,142.05,67.57,158.85,11.59,36.16,8.38,14.94,6.94,459.26,REDINGTON
Depreciation,6.45,6.64,6.5,6.63,7.28,6.98,6.75,6.82,9.05,9.0,REDINGTON
Interest,34.55,30.53,19.71,20.02,29.14,10.09,1.68,1.52,3.25,1.54,REDINGTON
Profit before tax,53.9,195.89,152.35,223.66,37.19,108.25,165.3,156.98,130.28,622.31,REDINGTON
Tax,19.34,33.62,36.65,46.59,10.04,20.92,131.92,41.51,34.69,43.74,REDINGTON
Net profit,34.56,162.27,115.7,177.07,27.15,87.33,33.38,115.47,95.59,578.57,REDINGTON
Operating Profit,89.53,91.01,110.99,91.46,62.02,89.16,165.35,150.38,135.64,173.59,REDINGTON
