Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,104.75,117.64,121.23,145.93,126.17,191.94,200.27,232.25,245.24,302.63,EKC
Expenses,90.15,98.68,100.34,130.35,93.41,150.62,150.64,172.72,162.35,207.36,EKC
Other Income,2.1,0.08,0.83,2.08,0.53,17.28,4.47,-7.51,2.93,3.89,EKC
Depreciation,4.4,6.29,5.43,6.76,4.63,4.71,4.85,4.84,4.72,4.86,EKC
Interest,6.21,6.14,7.2,6.73,5.39,4.77,3.93,6.19,1.58,1.67,EKC
Profit before tax,6.09,6.61,9.09,4.17,23.27,49.12,45.32,40.99,79.52,92.63,EKC
Tax,2.15,2.07,3.78,2.05,8.21,17.13,14.67,15.93,27.72,32.27,EKC
Net profit,3.94,4.54,5.31,2.12,15.06,31.99,30.65,25.06,51.8,60.36,EKC
Operating Profit,14.6,18.96,20.89,15.58,32.76,41.32,49.63,59.53,82.89,95.27,EKC
