Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.05,0.05,0.05,0.05,0.05,2.48,3.38,3.38,10.14,10.14,FOCUS
Reserves,2.58,2.96,3.73,4.84,7.67,9.26,18.28,28.01,25.09,23.9,FOCUS
Borrowings,2.76,3.81,2.88,3.86,4.43,0.46,2.21,3.1,4.39,4.73,FOCUS
Other Liabilities,3.56,4.32,6.51,8.32,9.5,13.71,16.12,16.22,21.73,21.14,FOCUS
Total,8.95,11.14,13.17,17.07,21.65,25.91,39.99,50.71,61.35,59.91,FOCUS
Net Block,1.16,1.3,1.42,1.49,1.61,2.27,3.24,13.37,13.21,10.97,FOCUS
Capital Work in Progress,,,,,,0.01,4.34,0.63,,0.51,FOCUS
Investments,,,,,,,,0.36,0.62,0.62,FOCUS
Other Assets,7.79,9.84,11.75,15.58,20.04,23.63,32.41,36.35,47.52,47.81,FOCUS
Total,8.95,11.14,13.17,17.07,21.65,25.91,39.99,50.71,61.35,59.91,FOCUS
Receivables,2.67,4.25,7.3,7.33,9.75,13.66,17.93,19.23,26.92,21.14,FOCUS
Inventory,2.58,3.44,3.04,5.56,5.55,5.91,7.44,11.69,14.37,16.44,FOCUS
Cash & Bank,0.05,0.11,0.18,1.13,3.39,1.64,2.91,0.63,0.43,0.74,FOCUS
No. of Equity Shares,48600.0,48600.0,48600.0,48600.0,48600.0,2478600.0,3378600.0,3378600.0,10135800.0,10135800.0,FOCUS
New Bonus Shares,,,,,,,,,,,FOCUS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,FOCUS
