Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2225.26,2325.04,2654.49,2376.38,1843.09,1923.71,2662.32,4429.76,1894.62,1193.42,BOMDYEING
Raw Material Cost,1382.64,1318.34,1532.92,1458.46,1110.7,1119.58,1132.79,1397.93,1071.9,547.08,BOMDYEING
Change in Inventory,683.38,-173.67,-318.14,400.59,152.08,87.34,-50.9,-1.97,-4.73,-48.5,BOMDYEING
Power and Fuel,103.93,135.38,148.21,116.57,86.79,85.67,89.13,97.44,94.3,70.94,BOMDYEING
Other Mfr. Exp,956.04,143.34,104.5,665.28,338.72,271.98,575.93,893.51,128.43,313.35,BOMDYEING
Employee Cost,83.48,99.21,93.3,90.02,100.2,107.4,87.31,94.66,89.85,60.33,BOMDYEING
Selling and admin,80.0,103.63,101.46,106.35,118.41,112.26,96.92,120.08,111.05,92.49,BOMDYEING
Other Expenses,39.54,60.56,111.53,86.22,48.42,81.72,44.2,114.12,66.04,34.54,BOMDYEING
Other Income,53.8,43.67,39.75,54.91,39.38,49.0,-105.56,44.97,49.54,89.38,BOMDYEING
Depreciation,61.39,62.03,60.02,46.82,33.91,31.66,29.88,29.79,33.11,33.72,BOMDYEING
Interest,180.57,174.74,191.02,227.22,282.64,368.45,412.51,489.46,553.82,588.39,BOMDYEING
Profit before tax,74.85,97.81,33.14,34.94,-85.24,-118.67,37.19,1235.77,-209.07,-506.54,BOMDYEING
Tax,15.5,22.11,8.8,10.38,,29.57,2.78,5.79,-536.94,-37.44,BOMDYEING
Net profit,59.35,75.7,24.34,24.56,-85.24,-148.24,34.41,1229.98,327.87,-469.1,BOMDYEING
