Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.8,16.6,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,ASHAPURMIN
Reserves,-363.21,-316.89,-161.69,-287.58,-222.88,-276.22,-344.06,-418.88,-24.34,30.7,ASHAPURMIN
Borrowings,314.75,310.14,150.64,91.96,77.65,67.18,58.06,44.94,93.18,85.58,ASHAPURMIN
Other Liabilities,698.58,675.67,700.5,887.82,919.91,890.78,904.16,951.34,500.59,548.79,ASHAPURMIN
Total,665.92,685.52,706.85,709.6,792.08,699.14,635.56,594.8,586.83,682.47,ASHAPURMIN
Net Block,154.2,148.68,148.47,141.93,188.92,234.3,218.1,196.87,181.38,163.88,ASHAPURMIN
Capital Work in Progress,5.19,4.79,11.15,8.94,49.23,2.22,4.8,7.33,2.89,1.27,ASHAPURMIN
Investments,43.51,38.7,38.7,39.0,39.0,44.12,43.97,30.55,44.1,43.77,ASHAPURMIN
Other Assets,463.02,493.35,508.53,519.73,514.93,418.5,368.69,360.05,358.46,473.55,ASHAPURMIN
Total,665.92,685.52,706.85,709.6,792.08,699.14,635.56,594.8,586.83,682.47,ASHAPURMIN
Receivables,137.14,145.7,198.54,199.57,184.8,138.08,71.68,70.97,110.69,213.5,ASHAPURMIN
Inventory,136.4,148.9,138.93,106.13,120.59,87.7,139.65,131.78,106.56,117.81,ASHAPURMIN
Cash & Bank,5.08,11.97,19.15,28.09,16.38,6.56,6.36,21.8,21.72,17.04,ASHAPURMIN
No. of Equity Shares,78986098.0,82986098.0,82986098.0,86986098.0,86986098.0,86986098.0,86986098.0,86986098.0,86986098.0,86986098.0,ASHAPURMIN
New Bonus Shares,,,,,,,,,,,ASHAPURMIN
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ASHAPURMIN
