Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,418.72,304.58,244.52,335.42,308.08,283.18,378.79,622.22,525.07,518.17,PITTIENG
Raw Material Cost,254.76,207.87,159.51,232.8,217.9,191.5,248.75,403.6,337.45,346.93,PITTIENG
Change in Inventory,-14.13,8.33,6.79,9.53,14.67,15.37,1.97,-25.35,-7.16,11.66,PITTIENG
Power and Fuel,1.68,2.73,3.16,3.36,3.42,3.27,3.83,4.36,6.31,6.2,PITTIENG
Other Mfr. Exp,10.04,9.26,10.35,11.06,11.84,9.36,9.63,12.38,14.18,12.7,PITTIENG
Employee Cost,26.75,27.84,25.68,31.13,41.24,33.16,35.76,51.77,54.71,56.29,PITTIENG
Selling and admin,55.88,27.51,20.38,28.29,28.61,26.0,24.29,33.02,28.25,27.93,PITTIENG
Other Expenses,-7.23,-3.16,-0.48,-2.22,0.72,1.72,3.13,-0.01,-0.72,0.13,PITTIENG
Other Income,0.25,1.29,1.96,1.7,2.01,3.07,2.06,0.61,3.67,18.9,PITTIENG
Depreciation,6.64,8.37,8.75,15.84,15.42,16.17,17.63,22.41,27.42,30.38,PITTIENG
Interest,22.86,17.91,19.15,11.27,17.03,15.32,23.48,29.61,34.12,29.6,PITTIENG
Profit before tax,33.46,15.87,6.77,15.12,-11.42,5.12,16.32,40.34,19.86,38.57,PITTIENG
Tax,11.04,6.02,2.57,5.8,-1.86,0.8,5.04,16.62,2.76,9.79,PITTIENG
Net profit,22.42,9.85,4.21,9.33,-9.56,4.31,11.28,23.72,17.1,28.78,PITTIENG
