Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,100.02,100.02,100.02,100.02,100.02,99.47,97.42,98.03,95.01,95.01,GHCL
Reserves,861.55,967.45,759.78,669.71,933.26,1251.85,1524.52,1853.92,2090.55,2406.81,GHCL
Borrowings,1265.7,1174.67,1309.3,1323.54,1325.19,1430.69,1313.55,1291.79,1254.23,782.11,GHCL
Other Liabilities,548.82,656.42,708.89,697.54,549.5,685.72,689.25,759.86,761.17,707.4,GHCL
Total,2776.09,2898.56,2877.99,2790.81,2907.97,3467.73,3624.74,4003.6,4200.96,3991.33,GHCL
Net Block,1872.41,1870.76,1867.55,1932.35,2047.5,2399.05,2491.55,2581.48,2654.59,2674.83,GHCL
Capital Work in Progress,15.07,31.56,12.46,7.01,36.89,26.0,73.51,117.46,121.72,80.54,GHCL
Investments,28.73,5.58,7.58,1.59,6.09,8.82,10.32,46.56,34.23,40.13,GHCL
Other Assets,859.88,990.66,990.4,849.86,817.49,1033.86,1049.36,1258.1,1390.42,1195.83,GHCL
Total,2776.09,2898.56,2877.99,2790.81,2907.97,3467.73,3624.74,4003.6,4200.96,3991.33,GHCL
Receivables,189.5,241.13,297.87,267.51,246.55,326.85,285.56,380.23,357.58,250.66,GHCL
Inventory,324.52,391.07,404.18,417.33,407.63,509.24,587.88,668.26,724.27,740.48,GHCL
Cash & Bank,30.11,28.69,39.06,31.99,40.86,31.99,24.24,27.76,105.02,46.31,GHCL
No. of Equity Shares,100019286.0,100019286.0,100019286.0,100019286.0,100019286.0,99472736.0,97423286.0,98028286.0,95013286.0,95013286.0,GHCL
New Bonus Shares,,,,,,,,,,,GHCL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GHCL
