Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,207.95,188.9,177.0,178.11,60.79,189.66,234.61,250.83,194.76,247.81,NRBBEARING
Expenses,182.49,169.94,160.74,166.21,76.28,163.67,199.05,209.59,173.44,205.92,NRBBEARING
Other Income,1.22,4.76,6.07,7.1,3.46,1.08,4.33,3.13,8.14,0.06,NRBBEARING
Depreciation,8.57,8.81,5.92,6.19,4.28,6.38,7.97,8.04,7.78,8.22,NRBBEARING
Interest,4.34,4.93,5.53,5.81,6.4,5.9,4.97,3.25,3.41,3.4,NRBBEARING
Profit before tax,13.77,9.98,10.88,7.0,-22.71,14.79,26.95,33.08,18.27,30.33,NRBBEARING
Tax,5.09,2.68,2.39,2.02,-9.81,5.51,8.89,3.79,4.45,7.76,NRBBEARING
Net profit,8.68,7.3,8.49,4.98,-12.9,9.28,18.06,29.29,13.82,22.57,NRBBEARING
Operating Profit,25.46,18.96,16.26,11.9,-15.49,25.99,35.56,41.24,21.32,41.89,NRBBEARING
