Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,149.0,149.0,149.0,149.0,149.0,149.0,149.0,148.91,148.91,148.91,CHENNPETRO
Reserves,3644.13,1877.29,1573.44,1506.07,2212.43,3164.8,3707.49,3160.6,1043.37,1275.66,CHENNPETRO
Borrowings,3672.35,5905.45,5599.62,5399.06,4566.85,5501.07,3991.23,6120.64,8125.53,8561.2,CHENNPETRO
Other Liabilities,7501.89,6189.17,6643.57,3928.78,3429.5,2680.71,6350.73,4525.14,3351.12,4052.63,CHENNPETRO
Total,14967.37,14120.91,13965.63,10982.91,10357.78,11495.58,14198.45,13955.29,12668.93,14038.4,CHENNPETRO
Net Block,3716.45,4567.84,4291.87,4076.8,4119.48,3882.83,5913.53,6977.31,7034.11,7142.17,CHENNPETRO
Capital Work in Progress,1012.31,173.42,344.12,782.43,1679.06,2762.58,1409.8,1199.48,1597.8,1550.43,CHENNPETRO
Investments,23.63,24.25,24.82,25.42,11.94,11.94,11.94,11.94,11.94,11.94,CHENNPETRO
Other Assets,10214.98,9355.4,9304.82,6098.26,4547.3,4838.23,6863.18,5766.56,4025.08,5333.86,CHENNPETRO
Total,14967.37,14120.91,13965.63,10982.91,10357.78,11495.58,14198.45,13955.29,12668.93,14038.4,CHENNPETRO
Receivables,3430.75,2549.73,2222.82,1828.11,761.58,1040.39,1569.49,327.33,123.9,199.98,CHENNPETRO
Inventory,6359.72,6406.31,6721.11,3833.37,3200.93,3207.13,4781.72,4847.08,2360.87,4508.91,CHENNPETRO
Cash & Bank,38.6,40.91,46.02,39.91,38.86,16.93,8.7,9.77,3.73,4.83,CHENNPETRO
No. of Equity Shares,149004600.0,149004600.0,149004600.0,149004600.0,149004600.0,149004600.0,149001400.0,148911400.0,148911400.0,148911400.0,CHENNPETRO
New Bonus Shares,,,,,,,,,,,CHENNPETRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CHENNPETRO
