Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,154.59,192.3,314.94,405.59,358.13,215.84,294.66,424.16,433.42,599.55,MARKSANS
Raw Material Cost,77.43,93.51,171.47,216.8,174.02,111.7,173.07,239.05,251.04,337.36,MARKSANS
Change in Inventory,-10.33,-9.19,1.84,-1.36,-4.16,-0.67,3.72,2.71,5.63,-0.55,MARKSANS
Power and Fuel,3.84,4.57,6.46,7.74,7.55,6.9,7.02,8.22,8.68,10.52,MARKSANS
Other Mfr. Exp,6.34,10.12,8.58,9.82,9.73,7.48,8.24,8.38,4.76,7.37,MARKSANS
Employee Cost,13.55,15.39,21.39,23.65,26.13,39.77,45.86,46.33,48.51,54.64,MARKSANS
Selling and admin,16.25,18.66,25.41,29.02,32.9,30.81,28.72,47.18,43.86,60.08,MARKSANS
Other Expenses,144.59,-3.42,-0.35,1.46,-0.24,-5.96,6.33,14.34,10.71,15.33,MARKSANS
Other Income,1.91,4.16,3.31,3.09,8.7,6.97,7.43,7.89,0.17,31.16,MARKSANS
Depreciation,17.98,8.7,8.66,9.03,14.75,15.0,12.25,8.69,11.64,15.19,MARKSANS
Interest,49.09,10.13,15.21,13.11,6.2,4.49,7.67,6.56,7.29,5.34,MARKSANS
Profit before tax,-182.9,29.61,63.26,96.69,91.63,11.95,16.65,56.01,52.73,124.33,MARKSANS
Tax,-1.83,-9.98,7.71,29.58,20.14,0.4,4.22,12.39,14.83,25.95,MARKSANS
Net profit,-181.07,39.58,55.56,67.11,71.49,11.55,12.43,43.62,37.9,98.38,MARKSANS
