Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,152.16,194.33,218.09,261.08,160.18,210.97,267.85,331.89,285.44,191.71,AURIONPRO
Raw Material Cost,,,,,,,,,,,AURIONPRO
Change in Inventory,0.14,2.7,-0.24,-7.75,0.87,-1.21,7.17,13.85,-10.33,-3.83,AURIONPRO
Power and Fuel,0.67,0.86,1.39,1.55,1.94,1.44,2.13,1.02,1.78,1.23,AURIONPRO
Other Mfr. Exp,77.32,99.71,130.5,141.51,34.03,1.05,135.96,182.9,127.41,53.94,AURIONPRO
Employee Cost,33.43,52.94,57.08,64.01,74.04,80.75,82.01,75.74,83.36,76.25,AURIONPRO
Selling and admin,9.68,15.51,17.94,20.45,23.79,89.8,18.75,28.79,17.55,8.75,AURIONPRO
Other Expenses,1.84,0.69,5.58,5.02,-6.4,4.24,3.82,2.91,3.6,6.06,AURIONPRO
Other Income,7.95,11.76,35.7,13.19,4.76,8.17,5.56,14.6,5.55,-36.02,AURIONPRO
Depreciation,12.99,12.34,7.61,9.06,9.29,13.3,11.67,9.75,14.69,11.24,AURIONPRO
Interest,9.33,12.93,12.65,11.01,9.43,9.17,8.95,10.26,15.98,14.0,AURIONPRO
Profit before tax,14.99,13.81,20.8,13.91,19.69,18.18,17.29,48.97,16.29,-19.61,AURIONPRO
Tax,2.82,1.9,-6.15,4.14,7.41,8.36,5.02,12.03,6.0,4.92,AURIONPRO
Net profit,12.17,11.91,26.94,9.77,12.29,9.82,12.27,36.93,10.29,-24.53,AURIONPRO
