Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.92,9.12,9.12,9.16,10.17,10.93,11.04,11.72,11.74,11.74,KDDL
Reserves,38.84,37.5,40.17,43.36,75.59,102.83,117.53,155.42,157.75,161.33,KDDL
Borrowings,45.67,53.58,59.24,54.23,43.33,39.75,65.98,56.86,89.71,83.91,KDDL
Other Liabilities,34.65,32.95,30.61,29.39,26.64,29.51,43.22,38.76,40.86,42.74,KDDL
Total,128.08,133.15,139.14,136.14,155.73,183.02,237.77,262.76,300.06,299.72,KDDL
Net Block,47.42,58.73,57.36,53.26,58.93,61.6,61.01,94.8,107.29,101.97,KDDL
Capital Work in Progress,9.23,0.99,0.72,2.03,2.57,4.59,23.55,2.44,2.2,1.12,KDDL
Investments,18.07,18.09,18.58,18.69,32.38,48.35,67.59,79.74,100.72,107.46,KDDL
Other Assets,53.36,55.34,62.48,62.16,61.85,68.48,85.62,85.78,89.85,89.17,KDDL
Total,128.08,133.15,139.14,136.14,155.73,183.02,237.77,262.76,300.06,299.72,KDDL
Receivables,18.5,16.96,18.1,17.95,19.92,21.2,28.56,23.71,24.64,31.6,KDDL
Inventory,18.43,21.74,20.9,21.9,21.14,21.02,27.13,30.69,32.09,26.49,KDDL
Cash & Bank,3.38,3.87,6.57,6.18,5.22,9.93,8.53,8.59,14.96,13.58,KDDL
No. of Equity Shares,9010900.0,9211000.0,9211000.0,9250750.0,10259150.0,11013866.0,11127072.0,11807888.0,11824388.0,11824388.0,KDDL
New Bonus Shares,,,,,,,,,,,KDDL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KDDL
