Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,55.44,55.44,55.44,55.44,55.44,55.44,55.44,55.44,55.44,55.44,CUMMINSIND
Reserves,1987.71,2331.29,2509.71,2831.08,3425.86,3686.73,3930.63,4075.01,4119.52,4351.33,CUMMINSIND
Borrowings,,,,,,250.78,251.54,309.16,503.7,32.7,CUMMINSIND
Other Liabilities,1058.54,1282.89,1207.58,1435.22,1009.17,1047.93,1293.62,1413.96,1275.39,1257.45,CUMMINSIND
Total,3101.69,3669.62,3772.73,4321.74,4490.47,5040.88,5531.23,5853.57,5954.05,5696.92,CUMMINSIND
Net Block,464.91,493.43,919.15,1233.96,1289.38,1500.11,2019.25,2012.77,2264.32,2185.28,CUMMINSIND
Capital Work in Progress,49.67,120.79,95.76,170.61,519.22,463.13,37.95,158.51,80.03,127.52,CUMMINSIND
Investments,597.55,627.56,495.35,465.04,333.57,707.4,548.69,285.29,824.14,369.23,CUMMINSIND
Other Assets,1989.56,2427.84,2262.47,2452.13,2348.3,2370.24,2925.34,3397.0,2785.56,3014.89,CUMMINSIND
Total,3101.69,3669.62,3772.73,4321.74,4490.47,5040.88,5531.23,5853.57,5954.05,5696.92,CUMMINSIND
Receivables,678.34,854.99,782.03,935.54,938.11,955.65,1326.25,1272.69,1131.59,1074.45,CUMMINSIND
Inventory,567.61,530.35,551.34,682.26,600.26,562.06,537.48,625.36,572.92,557.84,CUMMINSIND
Cash & Bank,223.5,354.65,86.49,79.86,89.73,129.11,470.88,737.93,464.5,965.18,CUMMINSIND
No. of Equity Shares,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,277200000.0,CUMMINSIND
New Bonus Shares,79200000.0,,,,,,,,,,CUMMINSIND
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,CUMMINSIND
