Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,23.84,17.99,18.45,20.65,11.12,25.66,36.4,40.35,33.08,37.06,GANDHITUBE
Expenses,16.23,12.93,13.06,14.89,8.52,15.4,20.94,23.89,19.65,23.19,GANDHITUBE
Other Income,1.1,2.12,1.42,1.08,1.7,1.55,1.49,1.39,1.74,1.54,GANDHITUBE
Depreciation,0.87,0.87,0.88,0.93,0.83,0.84,0.84,0.8,0.77,0.79,GANDHITUBE
Interest,,,,0.04,0.01,0.01,0.01,0.02,0.01,0.01,GANDHITUBE
Profit before tax,7.84,6.31,5.93,5.87,3.46,10.96,16.1,17.03,14.39,14.61,GANDHITUBE
Tax,2.08,-0.38,1.38,1.58,0.32,2.82,4.05,4.22,3.31,3.74,GANDHITUBE
Net profit,5.76,6.7,4.54,4.3,3.14,8.14,12.06,12.81,11.07,10.87,GANDHITUBE
Operating Profit,7.61,5.06,5.39,5.76,2.6,10.26,15.46,16.46,13.43,13.87,GANDHITUBE
