Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,505.36,501.78,496.5,585.67,706.71,773.75,853.21,985.46,1160.81,1218.4,GLOBUSSPR
Raw Material Cost,197.62,197.04,322.94,351.29,407.49,477.99,516.6,600.57,737.11,643.1,GLOBUSSPR
Change in Inventory,11.38,-6.01,14.65,-0.67,-2.4,10.26,-0.31,3.02,25.73,-7.4,GLOBUSSPR
Power and Fuel,50.27,49.16,47.12,56.76,55.83,58.28,84.45,108.98,115.05,115.22,GLOBUSSPR
Other Mfr. Exp,156.1,131.39,48.17,58.04,81.29,90.62,107.64,103.39,118.01,98.73,GLOBUSSPR
Employee Cost,8.88,12.87,12.21,14.34,15.84,16.97,22.86,25.66,31.18,35.87,GLOBUSSPR
Selling and admin,32.64,33.4,33.18,53.53,68.55,80.74,49.78,49.87,46.65,53.24,GLOBUSSPR
Other Expenses,-3.26,1.6,2.42,2.12,5.4,3.8,2.09,5.78,5.48,2.27,GLOBUSSPR
Other Income,0.39,4.87,-3.2,4.17,3.82,4.76,5.4,7.95,4.83,-24.05,GLOBUSSPR
Depreciation,12.3,16.49,28.48,28.73,42.16,26.87,36.19,36.11,37.86,40.5,GLOBUSSPR
Interest,4.83,6.49,10.16,14.07,16.85,17.52,27.14,26.31,23.52,18.81,GLOBUSSPR
Profit before tax,57.75,52.2,3.27,10.29,14.72,15.98,11.55,39.76,76.51,179.21,GLOBUSSPR
Tax,16.86,18.02,-1.01,3.22,2.18,-0.16,4.52,9.2,17.2,60.96,GLOBUSSPR
Net profit,40.89,34.19,4.28,7.07,12.54,16.14,7.02,30.57,59.31,118.26,GLOBUSSPR
