Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,11.8,4.15,10.53,22.83,3.48,5.71,3.92,25.55,10.77,16.47,PRAENG
Expenses,9.28,4.21,7.65,26.08,2.65,5.68,4.07,19.61,8.82,12.56,PRAENG
Other Income,0.32,0.25,0.33,0.4,0.22,0.22,0.29,0.34,0.34,0.56,PRAENG
Depreciation,1.04,0.98,1.03,1.01,0.97,0.99,0.99,1.0,1.0,1.04,PRAENG
Interest,1.23,1.25,1.32,1.31,1.41,1.52,1.49,1.52,1.68,1.69,PRAENG
Profit before tax,0.57,-2.04,0.86,-5.17,-1.33,-2.26,-2.34,3.76,-0.39,1.74,PRAENG
Tax,-1.54,-0.85,0.58,-0.1,0.16,0.15,0.2,0.23,0.13,0.47,PRAENG
Net profit,2.1,-1.19,0.28,-5.08,-1.48,-2.41,-2.55,3.54,-0.51,1.27,PRAENG
Operating Profit,2.52,-0.06,2.88,-3.25,0.83,0.03,-0.15,5.94,1.95,3.91,PRAENG
