Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.01,10.01,10.01,OCCL
Reserves,140.34,161.63,193.55,233.87,276.33,332.57,377.5,403.53,457.97,522.54,OCCL
Borrowings,116.85,118.5,103.88,90.65,72.62,102.62,117.32,125.11,153.62,184.71,OCCL
Other Liabilities,38.2,43.81,48.66,56.28,58.07,61.91,67.63,73.26,57.48,73.88,OCCL
Total,305.7,334.25,356.4,391.11,417.33,507.41,572.76,611.91,679.08,791.14,OCCL
Net Block,140.62,187.71,193.43,187.58,182.82,306.1,308.34,344.35,338.32,326.89,OCCL
Capital Work in Progress,44.03,3.09,2.27,4.17,39.51,2.52,40.36,3.33,25.32,113.38,OCCL
Investments,14.99,19.84,25.86,41.31,30.19,52.94,75.81,107.81,147.44,198.87,OCCL
Other Assets,106.06,123.61,134.84,158.05,164.81,145.85,148.25,156.42,168.0,152.0,OCCL
Total,305.7,334.25,356.4,391.11,417.33,507.41,572.76,611.91,679.08,791.14,OCCL
Receivables,45.3,39.58,47.12,51.49,48.05,76.58,75.58,83.66,66.67,74.8,OCCL
Inventory,27.87,36.77,37.92,37.26,38.67,32.19,38.57,46.31,34.18,40.06,OCCL
Cash & Bank,11.51,12.83,10.22,17.72,10.0,13.35,11.49,3.69,25.11,3.39,OCCL
No. of Equity Shares,10311300.0,10311262.0,10311262.0,10311262.0,10311262.0,10311262.0,10311262.0,10005292.0,10005292.0,10005292.0,OCCL
New Bonus Shares,,,,,,,,,,,OCCL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,OCCL
