Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,43.25,71.37,49.53,58.93,57.17,67.55,84.85,118.96,92.67,137.78,BIRLACABLE
Expenses,38.47,66.39,46.08,55.22,51.76,63.7,80.77,107.12,85.2,129.55,BIRLACABLE
Other Income,0.37,1.52,0.18,0.2,0.52,0.54,0.31,0.46,0.69,0.42,BIRLACABLE
Depreciation,2.94,3.17,3.3,2.34,2.98,2.78,2.75,2.7,2.71,2.71,BIRLACABLE
Interest,1.45,2.32,2.02,1.36,1.15,1.06,0.88,1.76,1.23,1.19,BIRLACABLE
Profit before tax,0.76,1.01,-1.69,0.21,1.8,0.55,0.76,7.84,4.22,4.75,BIRLACABLE
Tax,0.25,0.03,-1.12,0.13,0.56,0.22,0.47,1.51,1.22,1.09,BIRLACABLE
Net profit,0.51,0.99,-0.58,0.09,1.25,0.34,0.29,6.33,3.01,3.66,BIRLACABLE
Operating Profit,4.78,4.98,3.45,3.71,5.41,3.85,4.08,11.84,7.47,8.23,BIRLACABLE
