Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,ALLSEC
Reserves,102.87,99.54,104.97,99.28,108.76,130.55,159.54,159.5,125.37,141.05,ALLSEC
Borrowings,2.0,1.16,1.21,1.79,0.66,0.57,0.98,0.74,16.51,18.46,ALLSEC
Other Liabilities,19.49,12.59,12.41,10.95,10.7,12.62,13.83,17.6,29.34,27.07,ALLSEC
Total,139.6,128.53,133.83,127.26,135.36,158.98,189.59,193.08,186.46,201.82,ALLSEC
Net Block,31.17,22.93,17.67,9.27,7.45,7.65,10.13,11.6,25.16,26.99,ALLSEC
Capital Work in Progress,0.14,0.91,0.02,,,0.28,,,0.15,1.34,ALLSEC
Investments,31.18,35.32,61.79,52.82,67.24,103.28,108.57,104.73,43.59,59.91,ALLSEC
Other Assets,77.11,69.37,54.35,65.17,60.67,47.77,70.89,76.75,117.56,113.58,ALLSEC
Total,139.6,128.53,133.83,127.26,135.36,158.98,189.59,193.08,186.46,201.82,ALLSEC
Receivables,27.37,23.58,23.44,23.23,24.47,23.08,23.06,23.39,33.44,34.5,ALLSEC
Inventory,,,,,,,,,,,ALLSEC
Cash & Bank,4.68,8.11,6.02,3.69,6.9,2.09,13.67,14.67,38.46,38.76,ALLSEC
No. of Equity Shares,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,15238326.0,ALLSEC
New Bonus Shares,,,,,,,,,,,ALLSEC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ALLSEC
