Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,13.4,8.52,11.15,11.21,20.07,15.87,25.54,25.51,30.49,38.27,SIKKO
Raw Material Cost,8.61,2.68,4.96,7.2,17.28,11.19,19.12,13.63,17.13,29.38,SIKKO
Change in Inventory,0.82,-0.47,-0.08,0.28,0.85,-0.33,2.63,-0.49,0.1,-0.1,SIKKO
Power and Fuel,0.18,0.17,0.17,0.15,0.16,0.15,0.14,0.12,0.2,0.13,SIKKO
Other Mfr. Exp,1.82,1.2,1.35,1.21,0.98,0.99,1.32,1.75,2.33,0.39,SIKKO
Employee Cost,0.36,0.99,0.99,0.99,1.13,1.4,2.31,3.28,3.18,2.65,SIKKO
Selling and admin,0.96,0.56,0.63,0.56,1.17,1.15,1.92,3.42,4.37,2.49,SIKKO
Other Expenses,-0.1,-0.01,0.06,0.01,-0.04,0.17,0.56,0.05,-0.22,1.07,SIKKO
Other Income,0.02,0.02,0.04,0.21,1.21,1.53,0.62,1.18,1.08,2.48,SIKKO
Depreciation,0.64,0.68,0.63,1.14,0.91,0.71,0.71,0.84,0.7,0.6,SIKKO
Interest,0.53,0.38,0.44,0.48,0.6,0.43,0.21,0.57,0.57,0.29,SIKKO
Profit before tax,1.24,1.42,1.88,-0.04,-0.06,0.88,2.5,2.54,3.41,3.65,SIKKO
Tax,0.73,0.25,0.6,-0.01,0.32,0.48,1.33,0.53,0.98,1.07,SIKKO
Net profit,0.52,1.17,1.29,-0.03,-0.38,0.4,1.18,2.01,2.44,2.6,SIKKO
