Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,SHREYANIND
Reserves,54.56,60.74,71.43,78.08,84.75,111.39,140.74,184.4,202.26,212.36,SHREYANIND
Borrowings,50.34,39.13,46.9,43.5,55.29,41.0,46.19,31.58,58.5,65.58,SHREYANIND
Other Liabilities,74.77,79.92,96.63,90.6,93.14,103.57,109.03,114.71,107.9,106.56,SHREYANIND
Total,193.49,193.61,228.78,226.0,247.0,269.78,309.78,344.51,382.48,398.32,SHREYANIND
Net Block,113.14,110.36,112.33,121.84,137.71,147.52,168.68,174.61,173.11,215.0,SHREYANIND
Capital Work in Progress,4.12,2.84,2.66,6.29,8.87,3.29,7.24,2.67,41.58,16.21,SHREYANIND
Investments,0.1,13.3,17.46,18.26,18.26,43.24,46.48,67.14,72.18,84.97,SHREYANIND
Other Assets,76.13,67.11,96.33,79.61,82.16,75.73,87.38,100.09,95.61,82.14,SHREYANIND
Total,193.49,193.61,228.78,226.0,247.0,269.78,309.78,344.51,382.48,398.32,SHREYANIND
Receivables,26.4,24.97,41.61,28.43,35.1,24.58,39.62,39.14,27.77,26.13,SHREYANIND
Inventory,29.86,23.3,34.26,31.09,26.4,29.07,33.7,41.52,43.03,39.01,SHREYANIND
Cash & Bank,3.03,4.4,4.91,5.39,4.13,3.2,3.98,3.36,4.65,5.54,SHREYANIND
No. of Equity Shares,13825000.0,13824700.0,13824700.0,13825100.0,13825100.0,13825000.0,13824600.0,13824600.0,13824600.0,13824600.0,SHREYANIND
New Bonus Shares,,,,,,,,,,,SHREYANIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHREYANIND
