Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,413.2,467.95,469.84,474.1,476.57,479.01,513.31,514.33,564.34,612.75,AXISBANK
Reserves,22395.34,32639.91,37750.64,44202.41,52688.34,55283.53,62931.95,66161.97,84383.51,100990.26,AXISBANK
Borrowings,254175.97,296564.69,331235.5,402200.21,466547.94,519409.66,601638.86,701247.12,788059.07,850179.24,AXISBANK
Other Liabilities,8643.28,10888.11,13788.9,15055.67,20108.17,26295.47,26245.46,33073.12,42157.89,44336.17,AXISBANK
Total,285627.79,340560.66,383244.88,461932.39,539821.02,601467.67,691329.58,800996.54,915164.81,996118.42,AXISBANK
Net Block,2188.55,2230.54,2310.54,2413.05,3316.2,3465.93,3625.59,3763.94,3838.59,4135.32,AXISBANK
Capital Work in Progress,70.77,125.11,99.67,101.26,206.97,280.96,346.09,272.69,474.31,109.7,AXISBANK
Investments,93192.09,113737.54,113548.43,117550.21,131524.06,128793.37,153876.08,174969.28,156734.32,226119.62,AXISBANK
Other Assets,190176.38,224467.47,267286.24,341867.87,404773.79,468927.41,533481.82,621990.63,754117.59,765753.78,AXISBANK
Total,285627.79,340560.66,383244.88,461932.39,539821.02,601467.67,691329.58,800996.54,915164.81,996118.42,AXISBANK
Receivables,,,,,,,,,,,AXISBANK
Inventory,,,,,,,,,,,AXISBANK
Cash & Bank,13933.91,20434.96,28238.69,36099.03,33325.44,50256.18,43454.89,67204.64,97268.28,61729.82,AXISBANK
No. of Equity Shares,413203952.0,467954468.0,2349222765.0,2370522199.0,2382831826.0,2395036109.0,2566538936.0,2571644871.0,2821677934.0,3063748652.0,AXISBANK
New Bonus Shares,,,,,,,,,,,AXISBANK
Face value,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AXISBANK
