Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2.17,1.84,1.9,2.13,0.61,1.2,1.91,1.94,3.39,1.2,KEERTI
Raw Material Cost,,,,,,,,,,,KEERTI
Change in Inventory,,,,,,-0.01,0.04,-0.04,,,KEERTI
Power and Fuel,0.01,0.02,0.02,0.02,0.01,,0.01,0.01,0.01,0.01,KEERTI
Other Mfr. Exp,,,,,0.12,0.39,0.61,0.7,,,KEERTI
Employee Cost,0.47,0.41,0.51,0.57,0.09,0.23,0.59,0.67,0.68,0.43,KEERTI
Selling and admin,1.22,0.98,0.94,1.04,0.19,0.22,0.18,0.25,2.31,1.11,KEERTI
Other Expenses,0.09,0.01,,0.01,-0.03,0.06,0.1,0.16,0.22,0.4,KEERTI
Other Income,0.02,,,0.02,,0.07,0.2,0.44,0.49,0.58,KEERTI
Depreciation,0.06,0.08,0.06,0.06,0.1,0.09,0.09,0.06,0.04,0.04,KEERTI
Interest,0.01,0.01,0.02,0.02,,,,,0.01,0.02,KEERTI
Profit before tax,0.33,0.33,0.35,0.43,0.13,0.27,0.57,0.49,0.61,-0.23,KEERTI
Tax,0.09,0.12,0.11,0.14,0.05,0.07,0.15,0.13,0.17,,KEERTI
Net profit,0.24,0.22,0.23,0.3,0.09,0.2,0.42,0.36,0.44,-0.23,KEERTI
