Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,187.78,212.41,215.88,228.92,245.35,263.56,263.57,264.18,249.08,101.29,EIHAHOTELS
Raw Material Cost,15.41,18.04,16.14,17.46,18.65,21.08,,20.46,19.86,10.27,EIHAHOTELS
Change in Inventory,,,,,,,,,,,EIHAHOTELS
Power and Fuel,17.01,21.72,23.87,23.54,22.66,23.45,24.6,25.24,26.4,18.38,EIHAHOTELS
Other Mfr. Exp,20.84,22.23,25.65,27.07,28.92,33.24,55.22,36.19,33.33,20.8,EIHAHOTELS
Employee Cost,30.95,36.81,39.06,42.67,46.7,53.39,55.7,56.61,56.68,41.48,EIHAHOTELS
Selling and admin,42.22,45.35,43.63,47.78,49.9,52.92,50.18,51.73,55.97,23.98,EIHAHOTELS
Other Expenses,5.26,3.82,4.94,4.03,4.92,5.95,9.52,9.03,3.78,4.02,EIHAHOTELS
Other Income,3.7,0.15,0.17,1.41,2.08,7.53,4.8,8.12,6.36,-2.01,EIHAHOTELS
Depreciation,12.72,13.25,13.4,18.96,15.53,14.19,14.09,14.26,15.97,16.96,EIHAHOTELS
Interest,27.41,21.53,11.13,8.86,5.44,1.93,0.4,0.43,0.45,0.53,EIHAHOTELS
Profit before tax,19.66,29.81,38.23,39.96,54.71,64.94,58.66,58.35,43.0,-37.14,EIHAHOTELS
Tax,6.3,9.31,14.67,15.23,15.77,22.16,20.87,20.41,5.03,-10.4,EIHAHOTELS
Net profit,13.36,20.5,23.56,24.73,38.94,42.78,37.79,37.94,37.96,-26.74,EIHAHOTELS
