Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,231.46,255.93,271.04,464.83,392.58,367.25,388.46,461.9,459.9,446.71,HITECHCORP
Raw Material Cost,140.93,166.03,182.96,310.41,232.66,234.29,237.82,291.36,272.97,263.92,HITECHCORP
Change in Inventory,-0.2,-2.97,1.13,-5.04,-1.64,5.15,0.22,5.93,-1.67,-1.41,HITECHCORP
Power and Fuel,9.51,11.78,12.5,23.06,21.55,20.94,22.77,27.98,29.55,25.63,HITECHCORP
Other Mfr. Exp,21.73,17.41,18.82,33.93,42.41,35.34,42.13,48.52,50.49,48.3,HITECHCORP
Employee Cost,13.75,14.32,14.35,27.19,26.15,27.39,29.21,31.28,31.02,28.85,HITECHCORP
Selling and admin,11.94,13.39,13.49,22.48,19.43,14.1,16.08,13.61,11.26,11.25,HITECHCORP
Other Expenses,0.73,0.92,0.94,2.46,3.55,5.12,3.49,3.28,3.13,3.26,HITECHCORP
Other Income,1.03,0.43,0.07,0.86,1.15,0.68,6.29,15.13,-2.7,7.09,HITECHCORP
Depreciation,6.79,8.1,9.89,16.24,15.59,12.99,17.52,21.43,29.97,29.51,HITECHCORP
Interest,12.31,12.94,13.71,15.79,10.5,9.28,13.92,19.92,23.56,19.33,HITECHCORP
Profit before tax,14.6,8.5,5.58,9.09,20.25,13.63,12.03,25.58,3.58,22.34,HITECHCORP
Tax,3.62,1.49,1.83,2.31,6.13,4.26,4.27,9.17,1.22,5.38,HITECHCORP
Net profit,10.98,7.02,3.74,6.79,14.12,9.36,7.76,16.4,2.36,16.96,HITECHCORP
