Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.97,28.97,28.97,28.99,30.6,30.61,30.63,30.66,30.69,34.37,PHOENIXLTD
Reserves,1643.12,1739.62,1854.79,1879.98,2273.26,2401.47,2537.8,2713.94,2817.43,4197.42,PHOENIXLTD
Borrowings,300.66,273.21,501.31,654.13,821.2,750.66,717.44,797.1,846.04,681.92,PHOENIXLTD
Other Liabilities,204.09,226.45,234.4,222.0,204.6,203.19,213.73,226.47,254.77,248.98,PHOENIXLTD
Total,2176.84,2268.25,2619.47,2785.1,3329.66,3385.93,3499.6,3768.17,3948.93,5162.69,PHOENIXLTD
Net Block,439.46,442.46,409.3,455.82,442.43,605.76,637.8,635.05,675.77,397.31,PHOENIXLTD
Capital Work in Progress,91.32,108.97,122.75,135.72,150.4,143.43,107.19,106.64,114.62,10.9,PHOENIXLTD
Investments,809.76,938.62,1111.0,1231.5,1660.61,2282.6,2366.79,2613.73,2710.24,2884.3,PHOENIXLTD
Other Assets,836.3,778.2,976.42,962.06,1076.22,354.14,387.82,412.75,448.3,1870.18,PHOENIXLTD
Total,2176.84,2268.25,2619.47,2785.1,3329.66,3385.93,3499.6,3768.17,3948.93,5162.69,PHOENIXLTD
Receivables,31.36,29.32,25.3,21.93,24.2,19.22,18.54,22.0,19.97,41.36,PHOENIXLTD
Inventory,,,,,,,,,,,PHOENIXLTD
Cash & Bank,13.77,22.32,24.58,20.43,71.27,6.98,5.96,7.32,3.98,417.01,PHOENIXLTD
No. of Equity Shares,144845445.0,144845445.0,144845445.0,144956695.0,152988852.0,153066907.0,153141740.0,153289801.0,153462440.0,171871176.0,PHOENIXLTD
New Bonus Shares,,,,,,,,,,,PHOENIXLTD
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,PHOENIXLTD
