Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,453.54,528.63,652.85,724.11,758.28,886.13,925.55,1028.76,967.1,1036.96,DOLLAR
Raw Material Cost,,277.95,353.47,382.97,422.63,380.2,468.7,474.61,424.48,464.67,DOLLAR
Change in Inventory,,3.7,-12.18,5.64,65.21,-11.41,62.77,41.07,-23.99,19.39,DOLLAR
Power and Fuel,,8.38,6.68,7.26,10.45,10.59,11.0,15.5,13.27,10.58,DOLLAR
Other Mfr. Exp,,119.97,135.03,124.58,174.55,161.06,200.17,220.55,194.1,220.3,DOLLAR
Employee Cost,,3.73,4.94,7.03,9.96,21.77,26.45,33.67,42.11,44.67,DOLLAR
Selling and admin,,129.0,133.42,145.41,199.77,196.85,153.99,183.61,158.2,172.69,DOLLAR
Other Expenses,419.71,-48.88,-35.51,6.57,-60.44,3.42,3.65,5.49,5.29,5.02,DOLLAR
Other Income,2.58,3.82,3.35,6.45,8.26,1.4,2.01,2.21,4.71,3.47,DOLLAR
Depreciation,9.11,10.04,8.85,11.37,13.73,14.78,12.17,11.1,14.21,15.47,DOLLAR
Interest,14.5,19.38,16.55,20.24,20.2,20.7,18.39,16.48,16.37,9.11,DOLLAR
Profit before tax,12.8,16.58,20.59,30.77,40.9,66.75,95.81,111.03,79.79,117.31,DOLLAR
Tax,4.01,5.41,6.87,11.33,14.55,23.26,31.79,35.78,20.33,30.02,DOLLAR
Net profit,8.79,11.17,13.72,19.45,26.35,43.49,64.02,75.25,59.45,87.28,DOLLAR
