Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.61,7.61,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,AVTNPL
Reserves,87.54,127.0,157.55,178.47,194.4,220.27,232.86,246.35,273.44,307.22,AVTNPL
Borrowings,30.96,26.26,0.38,,,,23.37,64.89,24.91,37.01,AVTNPL
Other Liabilities,54.48,52.37,63.78,42.5,36.52,35.46,57.84,49.13,56.65,63.0,AVTNPL
Total,180.59,213.24,236.94,236.2,246.15,270.96,329.3,375.6,370.23,422.46,AVTNPL
Net Block,37.6,44.17,49.95,53.39,58.1,57.43,56.05,98.23,99.2,88.96,AVTNPL
Capital Work in Progress,,2.59,0.18,1.59,0.92,,28.42,,,,AVTNPL
Investments,2.82,4.81,22.67,15.53,37.28,47.26,39.51,16.51,17.33,24.49,AVTNPL
Other Assets,140.17,161.67,164.14,165.69,149.85,166.27,205.32,260.86,253.7,309.01,AVTNPL
Total,180.59,213.24,236.94,236.2,246.15,270.96,329.3,375.6,370.23,422.46,AVTNPL
Receivables,36.52,38.48,39.21,42.67,46.74,62.61,63.89,72.0,73.0,110.72,AVTNPL
Inventory,66.05,85.88,80.31,86.97,72.65,80.49,89.47,137.94,116.96,150.61,AVTNPL
Cash & Bank,7.37,3.13,11.59,10.28,7.44,7.99,6.65,8.67,14.03,7.69,AVTNPL
No. of Equity Shares,7614200.0,76142000.0,152284000.0,152284000.0,152284000.0,152284000.0,152284000.0,152284000.0,152284000.0,152284000.0,AVTNPL
New Bonus Shares,,,76142000.0,,,,,,,,AVTNPL
Face value,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AVTNPL
