Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,231.8,197.9,189.7,166.5,87.3,178.3,193.3,227.9,211.9,237.5,KENNAMET
Expenses,204.5,167.5,163.9,148.2,100.9,155.3,168.6,192.8,174.7,192.2,KENNAMET
Other Income,5.3,2.9,0.3,3.1,8.5,1.8,2.7,1.6,1.4,1.7,KENNAMET
Depreciation,7.0,7.5,8.3,8.9,9.5,9.6,9.4,9.4,9.4,9.2,KENNAMET
Interest,0.2,0.2,0.3,0.2,0.3,0.2,0.1,,,,KENNAMET
Profit before tax,25.4,25.6,17.5,12.3,-14.9,15.0,17.9,27.3,29.2,37.8,KENNAMET
Tax,7.8,5.3,5.2,3.8,-6.4,4.1,4.9,6.3,7.5,9.5,KENNAMET
Net profit,17.6,20.3,12.3,8.5,-8.5,10.9,13.0,21.0,21.7,28.3,KENNAMET
Operating Profit,27.3,30.4,25.8,18.3,-13.6,23.0,24.7,35.1,37.2,45.3,KENNAMET
