Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,HONDAPOWER
Reserves,254.07,269.93,283.97,314.93,356.43,412.37,464.31,506.96,559.47,595.37,HONDAPOWER
Borrowings,,,,,,,,,1.19,1.44,HONDAPOWER
Other Liabilities,96.96,84.69,96.57,110.06,113.36,113.63,124.46,141.28,148.04,186.9,HONDAPOWER
Total,361.17,364.76,390.68,435.13,479.93,536.14,598.91,658.38,718.84,793.85,HONDAPOWER
Net Block,76.91,117.28,113.78,122.98,112.46,106.73,100.73,94.55,97.61,91.29,HONDAPOWER
Capital Work in Progress,10.29,1.0,1.45,0.5,0.49,0.33,0.94,3.44,1.89,2.47,HONDAPOWER
Investments,,,,,,,,,,,HONDAPOWER
Other Assets,273.97,246.48,275.45,311.65,366.98,429.08,497.24,560.39,619.34,700.09,HONDAPOWER
Total,361.17,364.76,390.68,435.13,479.93,536.14,598.91,658.38,718.84,793.85,HONDAPOWER
Receivables,25.39,28.16,39.76,38.38,33.64,26.38,63.6,63.69,49.53,82.3,HONDAPOWER
Inventory,71.75,105.99,111.78,122.49,92.32,123.32,93.13,114.58,214.59,163.37,HONDAPOWER
Cash & Bank,130.36,58.35,51.77,63.87,155.45,142.14,191.83,60.96,35.48,135.96,HONDAPOWER
No. of Equity Shares,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,10143071.0,HONDAPOWER
New Bonus Shares,,,,,,,,,,,HONDAPOWER
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HONDAPOWER
