Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,144.6,172.5,207.14,247.66,201.89,318.45,383.7,482.31,457.02,465.7,HNDFDS
Expenses,133.36,159.87,192.35,230.63,187.27,297.11,361.88,456.82,431.1,438.79,HNDFDS
Other Income,0.09,0.16,0.28,0.68,0.44,0.7,0.59,1.02,0.92,1.38,HNDFDS
Depreciation,2.33,2.51,2.65,3.79,4.11,4.22,4.41,4.45,4.9,5.36,HNDFDS
Interest,2.44,2.47,2.38,3.69,4.35,5.1,4.81,4.42,4.79,5.24,HNDFDS
Profit before tax,6.56,7.81,10.04,10.23,6.6,12.72,13.19,17.64,17.15,17.69,HNDFDS
Tax,2.22,2.9,3.66,3.13,2.31,4.37,0.63,6.36,6.02,6.18,HNDFDS
Net profit,4.34,4.91,6.37,7.11,4.28,8.35,12.56,11.28,11.13,11.5,HNDFDS
Operating Profit,11.24,12.63,14.79,17.03,14.62,21.34,21.82,25.49,25.92,26.91,HNDFDS
