Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.8,4.8,4.8,4.8,7.28,13.83,13.83,13.89,13.93,14.06,CHEMFAB
Reserves,7.64,-6.08,-16.53,-23.99,-17.35,201.09,222.14,237.22,261.66,253.45,CHEMFAB
Borrowings,52.71,69.2,75.97,82.03,63.57,16.35,22.7,33.99,42.8,31.55,CHEMFAB
Other Liabilities,12.39,7.9,10.29,9.76,16.51,43.82,39.5,35.9,30.05,36.03,CHEMFAB
Total,77.54,75.82,74.53,72.6,70.01,275.09,298.17,321.0,348.44,335.09,CHEMFAB
Net Block,68.64,67.81,64.01,60.79,57.33,164.34,172.82,194.01,194.79,202.21,CHEMFAB
Capital Work in Progress,,,,,0.96,11.36,1.62,10.15,35.27,3.32,CHEMFAB
Investments,0.04,0.02,0.02,0.02,0.02,0.29,0.05,0.04,8.02,31.46,CHEMFAB
Other Assets,8.86,7.99,10.5,11.79,11.7,99.1,123.68,116.8,110.36,98.1,CHEMFAB
Total,77.54,75.82,74.53,72.6,70.01,275.09,298.17,321.0,348.44,335.09,CHEMFAB
Receivables,0.04,1.27,2.79,3.47,0.62,8.46,17.11,16.34,9.54,15.16,CHEMFAB
Inventory,0.8,1.56,1.97,2.14,1.67,4.31,3.27,8.23,8.5,9.29,CHEMFAB
Cash & Bank,2.37,0.54,0.12,1.64,0.08,1.86,12.19,4.07,2.66,2.7,CHEMFAB
No. of Equity Shares,4800000.0,4800000.0,4800000.0,4800000.0,9880804.0,13830504.0,13830504.0,13890504.0,13934504.0,14060502.0,CHEMFAB
New Bonus Shares,,,,,,,,,,,CHEMFAB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CHEMFAB
