Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,906.64,1048.73,1191.2,1318.19,1342.19,1596.14,1807.69,2116.63,2140.91,1725.46,TIMETECHNO
Raw Material Cost,623.53,722.41,853.97,945.22,994.08,1155.31,1302.83,1544.82,1576.15,1255.38,TIMETECHNO
Change in Inventory,13.42,15.29,12.31,10.22,11.71,12.21,13.9,19.96,13.06,-3.86,TIMETECHNO
Power and Fuel,36.07,41.64,46.78,49.47,52.15,60.73,67.26,78.29,86.35,71.85,TIMETECHNO
Other Mfr. Exp,10.19,12.73,16.77,13.74,12.86,15.69,19.84,22.94,23.03,20.53,TIMETECHNO
Employee Cost,32.8,39.17,45.36,50.01,52.54,63.33,71.71,82.28,89.7,86.1,TIMETECHNO
Selling and admin,57.63,69.67,81.87,88.52,52.24,62.36,66.16,84.44,83.45,66.47,TIMETECHNO
Other Expenses,-12.16,-15.58,-24.43,-20.3,-21.37,3.23,2.94,3.43,3.76,4.74,TIMETECHNO
Other Income,5.84,4.3,23.48,1.24,35.5,1.57,2.15,2.13,2.05,2.21,TIMETECHNO
Depreciation,35.6,40.24,43.98,44.09,54.85,66.37,85.2,90.1,94.72,93.02,TIMETECHNO
Interest,44.46,56.39,61.4,64.91,62.07,55.95,54.22,59.57,63.41,56.25,TIMETECHNO
Profit before tax,97.78,101.65,101.29,93.99,129.98,126.95,153.58,172.85,135.45,69.47,TIMETECHNO
Tax,24.18,26.1,20.96,23.92,30.97,32.05,40.29,46.63,37.73,18.22,TIMETECHNO
Net profit,73.6,75.55,80.34,70.07,99.02,94.9,113.29,126.23,97.73,51.24,TIMETECHNO
