Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,75.64,97.81,112.09,133.3,118.79,130.75,166.73,174.81,174.66,118.27,LAMBODHARA
Raw Material Cost,52.78,62.02,72.05,83.24,70.48,80.65,101.57,110.67,106.54,58.96,LAMBODHARA
Change in Inventory,3.13,-0.02,0.29,-1.39,-0.51,2.36,-0.49,0.03,0.23,-2.87,LAMBODHARA
Power and Fuel,8.23,10.39,12.8,12.59,13.18,12.53,11.93,11.63,12.03,10.1,LAMBODHARA
Other Mfr. Exp,2.84,3.04,3.59,7.98,5.37,11.72,18.78,19.25,20.82,12.19,LAMBODHARA
Employee Cost,2.72,3.16,4.01,4.69,5.87,7.49,9.91,10.72,10.7,7.72,LAMBODHARA
Selling and admin,2.31,2.94,3.63,4.67,4.46,2.68,3.52,5.41,5.03,2.83,LAMBODHARA
Other Expenses,0.11,-0.11,0.82,-0.1,1.15,0.32,0.1,0.13,-0.06,0.34,LAMBODHARA
Other Income,-0.03,-0.28,0.38,0.22,0.32,0.38,0.6,1.02,1.01,1.39,LAMBODHARA
Depreciation,3.41,4.55,5.42,6.05,5.98,6.08,6.02,6.19,7.27,6.89,LAMBODHARA
Interest,4.79,6.33,6.33,7.04,5.49,2.77,6.63,2.27,4.76,2.95,LAMBODHARA
Profit before tax,1.55,5.19,4.11,5.97,6.62,9.25,8.38,9.59,8.81,14.81,LAMBODHARA
Tax,2.22,1.99,0.58,0.82,2.12,2.25,2.43,2.02,1.94,4.22,LAMBODHARA
Net profit,-0.67,3.21,3.54,5.15,4.5,7.0,5.95,7.57,6.86,10.59,LAMBODHARA
