Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,49.75,54.8,63.49,66.92,63.3,70.05,92.7,110.78,105.33,132.78,AIROLAM
Raw Material Cost,39.35,38.07,48.6,48.88,46.75,47.1,64.78,86.4,69.92,93.89,AIROLAM
Change in Inventory,-0.6,-2.09,1.71,-0.83,2.28,1.47,5.75,9.62,0.01,3.53,AIROLAM
Power and Fuel,,0.81,1.0,1.23,1.42,1.39,1.47,1.63,1.79,2.53,AIROLAM
Other Mfr. Exp,,1.47,1.59,2.32,2.86,1.49,6.17,5.98,5.64,6.4,AIROLAM
Employee Cost,2.53,1.89,2.41,2.56,3.87,4.9,5.03,6.42,7.64,6.99,AIROLAM
Selling and admin,2.19,3.6,5.99,4.91,5.33,7.22,12.45,11.87,11.1,13.63,AIROLAM
Other Expenses,0.08,0.8,,0.03,-0.29,2.87,-0.46,-1.2,0.47,1.29,AIROLAM
Other Income,0.17,0.01,0.26,0.17,0.27,0.61,0.23,0.81,0.92,0.83,AIROLAM
Depreciation,1.34,1.53,1.54,1.38,1.27,1.8,1.67,1.76,1.64,2.35,AIROLAM
Interest,2.56,2.45,2.14,2.57,2.15,2.53,2.66,2.37,1.7,2.34,AIROLAM
Profit before tax,1.27,2.1,2.19,2.38,2.49,2.83,4.91,5.98,6.36,7.72,AIROLAM
Tax,0.48,0.67,0.71,0.77,0.82,0.94,1.65,1.75,1.58,2.27,AIROLAM
Net profit,0.78,1.43,1.48,1.6,1.67,1.89,3.25,4.23,4.78,5.46,AIROLAM
