Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,51.91,69.5,70.15,70.49,69.47,69.54,67.39,64.76,64.91,61.88,JUSTDIAL
Reserves,54.17,355.63,464.3,602.82,669.93,797.91,911.81,933.87,1222.56,1202.17,JUSTDIAL
Borrowings,0.15,,,,,,,4.2,76.42,62.97,JUSTDIAL
Other Liabilities,141.55,182.23,230.52,291.25,309.01,398.2,431.16,546.26,468.17,459.12,JUSTDIAL
Total,247.78,607.36,764.97,964.56,1048.41,1265.65,1410.36,1549.09,1832.06,1786.14,JUSTDIAL
Net Block,34.84,60.77,52.8,92.15,138.82,156.07,148.9,126.15,172.42,138.99,JUSTDIAL
Capital Work in Progress,1.19,1.56,1.14,,8.59,8.59,,5.94,,,JUSTDIAL
Investments,156.8,485.79,625.7,772.62,795.73,964.7,1143.09,1291.08,1552.7,1511.75,JUSTDIAL
Other Assets,54.95,59.24,85.33,99.79,105.27,136.29,118.37,125.92,106.94,135.4,JUSTDIAL
Total,247.78,607.36,764.97,964.56,1048.41,1265.65,1410.36,1549.09,1832.06,1786.14,JUSTDIAL
Receivables,,0.89,,,,,,,,,JUSTDIAL
Inventory,,,,,,,,,,,JUSTDIAL
Cash & Bank,23.73,23.93,36.9,42.06,33.63,52.52,57.5,40.44,39.1,60.78,JUSTDIAL
No. of Equity Shares,51908266.0,69503422.0,70150550.0,70492745.0,69473611.0,69538452.0,67385975.0,64757105.0,64903692.0,61871912.0,JUSTDIAL
New Bonus Shares,,11131285.0,,,,,,,,,JUSTDIAL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,JUSTDIAL
