Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,ORIENTABRA
Reserves,119.76,130.81,135.07,143.36,163.37,170.13,183.49,196.16,220.55,230.23,ORIENTABRA
Borrowings,56.37,32.22,26.63,28.71,36.22,52.99,60.96,76.16,54.01,30.72,ORIENTABRA
Other Liabilities,30.22,35.3,30.87,41.99,63.61,102.05,102.94,76.48,61.28,66.92,ORIENTABRA
Total,218.32,210.3,204.54,226.03,275.17,337.14,359.36,360.77,347.81,339.84,ORIENTABRA
Net Block,122.94,112.22,102.02,100.98,95.02,90.23,134.14,126.07,128.97,122.1,ORIENTABRA
Capital Work in Progress,0.63,0.65,1.22,1.24,6.0,33.62,0.91,2.69,0.77,0.36,ORIENTABRA
Investments,0.05,,,,,,,,,,ORIENTABRA
Other Assets,94.7,97.43,101.3,123.81,174.15,213.29,224.31,232.01,218.07,217.38,ORIENTABRA
Total,218.32,210.3,204.54,226.03,275.17,337.14,359.36,360.77,347.81,339.84,ORIENTABRA
Receivables,28.73,26.54,28.15,35.16,80.85,72.43,83.83,81.91,93.1,103.87,ORIENTABRA
Inventory,47.17,50.3,50.81,66.73,71.15,110.79,104.55,111.68,83.19,76.81,ORIENTABRA
Cash & Bank,1.85,1.92,1.67,1.53,3.11,2.44,6.16,12.38,10.24,7.83,ORIENTABRA
No. of Equity Shares,119659200.0,119639000.0,119640300.0,119652200.0,119652200.0,119652200.0,119652200.0,119652200.0,119652244.0,119652244.0,ORIENTABRA
New Bonus Shares,,,,,,,,,,,ORIENTABRA
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ORIENTABRA
