Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,BAJAJ-AUTO
Reserves,5751.7,7612.58,9318.65,10402.78,12977.18,16744.76,18814.49,21490.53,19636.12,24912.89,BAJAJ-AUTO
Borrowings,125.03,88.44,59.19,112.35,117.86,119.9,120.77,124.52,125.59,121.46,BAJAJ-AUTO
Other Liabilities,4917.98,4488.23,5080.39,4757.82,3102.09,3660.86,4594.86,5475.97,4722.22,6206.48,BAJAJ-AUTO
Total,11084.08,12478.62,14747.6,15562.32,16486.5,20814.89,23819.49,27380.39,24773.3,31530.2,BAJAJ-AUTO
Net Block,1481.73,1804.43,2006.04,1917.24,2025.67,2001.79,1878.33,1763.94,1699.02,1664.93,BAJAJ-AUTO
Capital Work in Progress,41.65,293.55,144.06,254.94,52.24,42.17,56.47,48.02,60.19,15.98,BAJAJ-AUTO
Investments,4882.81,6430.48,8549.63,9153.32,10321.02,14731.47,17588.3,19159.36,18195.95,22630.95,BAJAJ-AUTO
Other Assets,4677.89,3950.16,4047.87,4236.82,4087.57,4039.46,4296.39,6409.07,4818.14,7218.34,BAJAJ-AUTO
Total,11084.08,12478.62,14747.6,15562.32,16486.5,20814.89,23819.49,27380.39,24773.3,31530.2,BAJAJ-AUTO
Receivables,422.79,767.58,796.21,716.96,717.93,953.29,1491.87,2559.69,1725.1,2716.85,BAJAJ-AUTO
Inventory,678.53,636.28,639.72,814.15,719.07,728.38,742.58,961.51,1063.5,1493.89,BAJAJ-AUTO
Cash & Bank,1653.83,558.85,495.48,586.15,859.52,293.68,778.0,922.81,308.27,527.36,BAJAJ-AUTO
No. of Equity Shares,289367020.0,289367020.0,289367000.0,289367020.0,289367020.0,289367020.0,289367020.0,289367020.0,289367020.0,289367020.0,BAJAJ-AUTO
New Bonus Shares,,,,,,,,,,,BAJAJ-AUTO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BAJAJ-AUTO
